reporterISO,partnerISO,primaryValue
ABW,AIA,57398.5607877013
ABW,ARE,71676.75124458144
ABW,ARG,12496552.298488298
ABW,ATG,10954.420904144683
ABW,AUS,1490.495842968167
ABW,AUT,358.15312731516633
ABW,BEL,8875981.430032194
ABW,BGD,125695.46800001815
ABW,BHS,25208.19182961696
ABW,BLZ,45.22135445898565
ABW,BMU,16078.000364347758
ABW,BOL,177.26770947922375
ABW,BRA,34422012.05011425
ABW,BRB,35292.55387397076
ABW,CAN,5161441.491437404
ABW,CHE,25804.20928138639
ABW,CHL,3637.6057526808054
ABW,CHN,22302.267592082542
ABW,COL,9003384.456376582
ABW,CRI,14828675.431271896
ABW,CUB,49122.14849461775
ABW,CYM,67908.00356396957
ABW,CZE,473.9197947301696
ABW,DEU,224297.91811656882
ABW,DMA,251.4307307919602
ABW,DNK,21897.08425613003
ABW,DOM,102043.79519087948
ABW,ECU,6896355.137548032
ABW,ESP,6023943.097752874
ABW,FIN,2056.667200794667
ABW,FRA,36001323.537666954
ABW,FRO,4.522135445898565
ABW,GBR,19260123.97293841
ABW,GHA,2.7132812675391387
ABW,GRC,49516.47870550011
ABW,GRD,44862.2969045813
ABW,GTM,8887500.213439986
ABW,GUY,3421.4476783668542
ABW,HKG,9623.104228872146
ABW,HND,10420713.95668429
ABW,HTI,1803.4276158243476
ABW,IND,2526.064860078938
ABW,IRL,176101.7519219472
ABW,IRN,6609.553167725342
ABW,ISR,71424.4160867003
ABW,ITA,7163990.9578944845
ABW,JAM,1522801.074166577
ABW,JPN,980.3989646708088
ABW,KNA,1050.9442776268265
ABW,LBN,192828.3775485607
ABW,LBR,21473.812378393926
ABW,LCA,43887.32450244557
ABW,LKA,54642.77144697072
ABW,LUX,3119.36903058083
ABW,MEX,8367293.649139777
ABW,MWI,3427.7397776262774
ABW,MYS,5522.431806531327
ABW,NGA,13898.331079424648
ABW,NLD,25607209.68610253
ABW,NOR,1384.6778735341406
ABW,PAN,28088148.15656685
ABW,PER,484720.4630291537
ABW,PHL,804487.8958253547
ABW,PRT,6315.614363741935
ABW,RUS,261152.41757355293
ABW,SLV,179.6915740782254
ABW,SUR,84156.03622108311
ABW,SWE,5604.734671646681
ABW,THA,8842.583650910054
ABW,TTO,127418.4016049055
ABW,TUR,136.56849046613667
ABW,TZA,3860.094816619015
ABW,UGA,3487.470855876973
ABW,UKR,29871.417901427558
ABW,USA,905967675.8125882
ABW,VCT,10793.432882270694
ABW,VEN,11981068.652447786
ABW,VGB,248449.73910602386
ABW,VNM,103642.82228454921
ABW,ZAF,31887.38588320914
AFG,ARE,2972292.9061926035
AFG,ARG,124103.67632306185
AFG,AUS,93419.17846846173
AFG,AUT,360711.75155045575
AFG,AZE,904.427089179713
AFG,BEL,6428732.86863982
AFG,BEN,84559.41070285726
AFG,BGD,7143907.684981589
AFG,BGR,39172.54608655173
AFG,BHR,34644.98407811808
AFG,BLR,569155.9672207934
AFG,BRA,195671.8963169417
AFG,BRB,1114.2541738694063
AFG,BRN,48528.84432411586
AFG,CAN,400218.0312329148
AFG,CHE,701476.2451691042
AFG,CHL,31866.484573178197
AFG,CHN,553769.8535796681
AFG,CMR,16965.243338833057
AFG,COL,173076.59434796494
AFG,CRI,123968.0122596849
AFG,CUB,98537.33136612973
AFG,CYP,53228.24747949365
AFG,CZE,120126.00598484947
AFG,DEU,4549268.258573956
AFG,DMA,17356.860268447872
AFG,DNK,1736874.4440399692
AFG,DOM,615943.4547602152
AFG,DZA,7309.57973475044
AFG,ECU,106551.45980335116
AFG,EGY,201442.8248927877
AFG,ESP,410113.7343086012
AFG,EST,13368.336805165338
AFG,ETH,51863.81249306953
AFG,FIN,5288147.204496036
AFG,FRA,1854483.4294356317
AFG,FRO,925.2289122308464
AFG,GAB,73203.42417111679
AFG,GBR,1016800.3461561139
AFG,GHA,2599.323454302495
AFG,GRC,572174.0404173861
AFG,GRD,11.757552159336269
AFG,GTM,485093.99141698494
AFG,HKG,1031.0468816648727
AFG,HND,243253.8054786864
AFG,HRV,230146.84810229403
AFG,HUN,111244.53196910469
AFG,IDN,1063406.3784886338
AFG,IND,24341412.42245144
AFG,IRL,75344.18862037174
AFG,IRN,809206.2919496052
AFG,ISR,1559232.3017458252
AFG,ITA,610443.5938361215
AFG,JOR,835705.1012354817
AFG,JPN,1831046.1058466285
AFG,KAZ,3346.380229964938
AFG,KEN,195.356251262818
AFG,KGZ,55227.031346580814
AFG,KNA,8176.925313273785
AFG,KOR,152578.65879879592
AFG,KWT,3963099.113378603
AFG,LBN,386318.795726401
AFG,LCA,189.02526163856
AFG,LKA,246082.85341364055
AFG,LTU,78654.40623760292
AFG,LUX,2992.74923809567
AFG,LVA,12390.18443738405
AFG,MAR,192.6366390056546
AFG,MDA,1873.9729287803652
AFG,MDG,47.71938207930002
AFG,MEX,159607.86613590067
AFG,MKD,12534.057081022402
AFG,MLI,29748.41581729912
AFG,MLT,3406.072417850799
AFG,MOZ,91274.78184001663
AFG,MUS,15497.358173094382
AFG,MYS,23273.622285861555
AFG,NGA,67202.5504344094
AFG,NIC,861.0145888990868
AFG,NLD,40924.421358292835
AFG,NOR,129640.30311275786
AFG,NPL,25735.47282260873
AFG,NZL,122926.11225294987
AFG,OMN,391314.8509670297
AFG,PAK,28165112.188574776
AFG,PER,23311.6082236071
AFG,PHL,87375.79665856289
AFG,POL,296652.0852509459
AFG,PRT,50894.825589409986
AFG,PYF,342.7778667991112
AFG,ROU,2489.6254926558877
AFG,RUS,5992059.19029625
AFG,SAU,34971.48225731196
AFG,SEN,5082.880241189987
AFG,SGP,242598.09583903113
AFG,SLV,342.90448659159637
AFG,SVN,148497.88377241706
AFG,SWE,69838.95539936825
AFG,SYR,1540696.972980176
AFG,THA,158239.46794997176
AFG,TTO,761005.7546588617
AFG,TUN,1376585.0599401605
AFG,TUR,2427574.558921446
AFG,TZA,539.9429722402887
AFG,UGA,84581.11695299757
AFG,UKR,138205.50349755192
AFG,USA,56711683.68612579
AFG,VCT,1262.5802164948793
AFG,VEN,9991.20605416829
AFG,VNM,992.1565168301452
AFG,ZAF,55237.88447165097
AFG,ZWE,71497.52997258957
AGO,ARE,216765.84931788017
AGO,ARG,45.22135445898565
AGO,AUS,30380.610352635736
AGO,AUT,3889.9409105619457
AGO,BEL,233437091.44726065
AGO,BEN,154654.31896846337
AGO,BFA,141.09062591203522
AGO,BRA,7139748.224798452
AGO,BWA,31107.769732336226
AGO,CAN,30967.58353351337
AGO,CHE,179092.19396653838
AGO,CHL,58331928.2594483
AGO,CHN,1995107262.4383993
AGO,CIV,51879.74668952669
AGO,CMR,989980.4652535787
AGO,COL,20800.918624044218
AGO,CRI,1518.533082732738
AGO,CUB,643.0476604067759
AGO,CYP,1909.2455852583741
AGO,CZE,3758.798982630887
AGO,DEU,53968068.83844265
AGO,DNK,466061.22775228706
AGO,DOM,27.630247574440233
AGO,DZA,24921.488442346992
AGO,ECU,108900.25695395088
AGO,EGY,256977.39672234608
AGO,ESP,30227547.33424032
AGO,EST,321.9760437479778
AGO,ETH,24356.742461613037
AGO,FJI,3678.3049716938926
AGO,FRA,627635750.696213
AGO,FRO,15.37526051605512
AGO,GAB,80859.39948102305
AGO,GBR,3448663.69833445
AGO,GHA,725819.923181414
AGO,GMB,71437.33944537758
AGO,GTM,3558.9205959221704
AGO,HKG,472490.79992926563
AGO,HND,100341.66340904325
AGO,HRV,2176.0515765663895
AGO,HUN,8139.843802617416
AGO,IDN,85741587.35112406
AGO,IRL,22301.13524936689
AGO,ISR,95869.27145304957
AGO,ITA,183311206.05549362
AGO,JPN,75665303.64953081
AGO,KAZ,361.7708356718852
AGO,KEN,8349.67088730711
AGO,KNA,65.11875042093934
AGO,KOR,242055271.36208472
AGO,LBN,28143.962161094307
AGO,LUX,15808.481091772202
AGO,MAR,20761.42410191392
AGO,MEX,44802.60471669544
AGO,MLI,10013.816731397781
AGO,MOZ,106593.06344945343
AGO,MRT,71939.03510044355
AGO,MWI,284.3952893383824
AGO,MYS,12047.873254962957
AGO,NAM,4061368.7343263356
AGO,NCL,561.6492223806017
AGO,NGA,2196197.6899778675
AGO,NIC,286.703387269969
AGO,NLD,19229428.62195874
AGO,NOR,179415.646939723
AGO,NZL,5599.308109111603
AGO,OMN,1796497.8954670527
AGO,PAK,915.2802142498695
AGO,PER,483.8684927111464
AGO,PHL,214519.25242835775
AGO,PRT,2456077.5786369448
AGO,QAT,96180.51827823861
AGO,RUS,6128.397956281735
AGO,SGP,1168817.3557325292
AGO,STP,3810859.6147382497
AGO,SVK,338.25573135321264
AGO,SVN,19996.882941763455
AGO,SWE,20738.513154890818
AGO,TGO,98.58255272058871
AGO,THA,1738610.0396241052
AGO,TTO,16322.19567842628
AGO,TUN,476.6330759977087
AGO,TUR,7537.495361223728
AGO,UGA,127.52421957433953
AGO,UKR,5182.367220999755
AGO,URY,29358712.655405007
AGO,USA,4077980318.6360598
AGO,VEN,19711.988408671845
AGO,VNM,33350.74891350191
AGO,ZAF,3471561.983378302
AGO,ZMB,41728.457040573594
AGO,ZWE,840.5293153291663
AIA,ABW,1004.818496078661
AIA,ALB,0.9044270891797129
AIA,ATG,72345.12286348525
AIA,AUS,3946.0153900910877
AIA,AUT,59368.402987934714
AIA,AZE,200165.9945230757
AIA,BEL,2447.379703320303
AIA,BHS,1117.8718822261253
AIA,BIH,251.4307307919602
AIA,BLZ,1788.9567823974721
AIA,BRA,20296.248308281938
AIA,BRB,10208.26855557142
AIA,CAN,4930.032063118615
AIA,CHE,10732.836267295654
AIA,DEU,1709367.1985496576
AIA,DMA,2279.1562647328765
AIA,DNK,1074.459381945499
AIA,DOM,15996.601926321584
AIA,ETH,265.8662915623576
AIA,FJI,49863.778707745114
AIA,FRA,174943.33186003187
AIA,FRO,15491.931610559302
AIA,GBR,23893.154841949658
AIA,GRD,27190.69600909889
AIA,GUY,873068.7931436739
AIA,HND,118100.08930508692
AIA,IDN,13819.645922666014
AIA,ITA,1948.3448727507025
AIA,JAM,1492.3046971465265
AIA,JPN,43948.82554450979
AIA,KAZ,41241.875266594914
AIA,KEN,7643.313330657754
AIA,KHM,5192.315918980732
AIA,KNA,17383.088654034083
AIA,KOR,9046.98417306467
AIA,LBN,1324.9856856482795
AIA,LCA,15883.548540174119
AIA,LKA,14117.20243500614
AIA,MEX,14594.739938093027
AIA,MSR,1582.7474060644977
AIA,MYS,92.25156309633073
AIA,NGA,43672.97528230998
AIA,NLD,342743.4985697224
AIA,PAN,14643.579000908732
AIA,PER,640.3343791392368
AIA,PNG,86172.90862995388
AIA,PRT,7081.664108277152
AIA,RUS,669.2760459929876
AIA,SVK,306.6007832319227
AIA,SWE,4372.000549094732
AIA,TTO,19797.908982143916
AIA,TUR,36963.03070768569
AIA,TZA,12150.073516040264
AIA,UKR,2777712.6533723017
AIA,USA,1978909.9862295305
AIA,VCT,696.408858668379
AIA,VEN,179.07656365758316
AIA,VGB,956.8838603521363
AIA,VNM,842.9260471154925
AIA,ZAF,2460.0416825688194
ALB,AGO,15842.849321161031
ALB,ALB,6142.86878970861
ALB,AND,19586.273043275865
ALB,ARE,25181.96344403075
ALB,ARG,19503.06575107133
ALB,ATG,4416.317476464538
ALB,AUS,13178741.754460594
ALB,AUT,5019773.841042472
ALB,AZE,39092.95650270391
ALB,BDI,1604.4536562048108
ALB,BEL,10765575.62349687
ALB,BEN,3999.3765883526908
ALB,BGD,34556.350223378475
ALB,BGR,227047.37646767515
ALB,BHR,1674.0945420716487
ALB,BIH,228740.46397861958
ALB,BLR,361.7708356718852
ALB,BOL,24216.939739875994
ALB,BRA,308804.87204825366
ALB,BRB,1343.9786545210534
ALB,BWA,2728.656528055194
ALB,CAN,855426.1339150453
ALB,CHE,1198856.9970725442
ALB,CHL,4564.9691128421155
ALB,CHN,1437992.0415871062
ALB,CIV,10598.076631007876
ALB,CMR,23279.953275485812
ALB,COL,3069.6255406759456
ALB,CPV,29214.803834683087
ALB,CRI,54836.318844055175
ALB,CUB,83212.71876706867
ALB,CYP,148637.16554415075
ALB,CZE,824425.0865792322
ALB,DEU,21036069.667230945
ALB,DMA,28243.449140904075
ALB,DNK,173271.0461721386
ALB,DOM,205841.14788788592
ALB,DZA,15118.403222728082
ALB,ECU,212030.26907893518
ALB,EGY,3407525.0896484707
ALB,ESP,6734024.790312241
ALB,EST,5084.689095368346
ALB,ETH,7571.090305451308
ALB,FIN,79568.78202476361
ALB,FRA,16275061.460673679
ALB,FRO,1375.6336026423435
ALB,GAB,1256.2492268706212
ALB,GBR,3696923.507751746
ALB,GHA,1455.2231864901582
ALB,GMB,1003.9140689894814
ALB,GRC,51892701.703152105
ALB,GRD,1405.479696585274
ALB,GTM,5754.869568450514
ALB,HKG,2250.214597879126
ALB,HND,529144.1127954829
ALB,HRV,607826.5562728504
ALB,HUN,1008089.8088602241
ALB,IDN,12084.050338530145
ALB,IND,13786.182120366364
ALB,IRL,131486.18544057538
ALB,IRN,28382.73091263775
ALB,ISL,111344.92337600364
ALB,ISR,43412.50028062622
ALB,ITA,304666231.32811326
ALB,JOR,761.5276090893183
ALB,JPN,590038.2842828637
ALB,KEN,596.0174517694309
ALB,KNA,1678.6166775175473
ALB,KOR,82055.05209291863
ALB,KWT,73579.66584021554
ALB,LBN,808553.2955912175
ALB,LBY,14242.01337331294
ALB,LCA,153.7526051605512
ALB,LKA,12884.468312454192
ALB,LTU,22169.316809973123
ALB,LUX,3187.2010622693083
ALB,LVA,11079.654209902132
ALB,MAC,63.14257723108166
ALB,MAR,334225.4749107541
ALB,MDG,5276.229568741915
ALB,MEX,567528.902887359
ALB,MKD,3583936.569862524
ALB,MLI,43453.19949963931
ALB,MLT,147461.4103282171
ALB,MOZ,237459.141118312
ALB,MUS,6561.618531998817
ALB,MWI,3645.582799607371
ALB,MYS,40678.41719003595
ALB,NCL,34614.23355708597
ALB,NGA,1381.9645922666014
ALB,NLD,1045622.628634093
ALB,NOR,160590.08299902073
ALB,NPL,166984.3734752504
ALB,NZL,3919.7870045048758
ALB,PAK,84913.04169472653
ALB,PAN,872369.6710037381
ALB,PER,17561.260790602486
ALB,PHL,42032.34454253798
ALB,POL,79589.58384781473
ALB,PRT,299604.13527002843
ALB,PYF,16456.05088762488
ALB,ROU,72151.57546640078
ALB,RUS,6003774.234382395
ALB,RWA,273255.46088095586
ALB,SEN,1465.171884471135
