Index,Source,Target,Weight
1,ABW,AGO,50614573.1450049
2,ABW,AIA,3786.30252573893
3,ABW,ARE,178277.268559935
4,ABW,ARG,2031673.47225201
5,ABW,ATG,5803.47884675035
6,ABW,AUS,160.897372724692
7,ABW,AUT,142407.582975746
8,ABW,BEL,75928933.9079368
9,ABW,BGD,18726.6664365683
10,ABW,BGR,18806.3702276866
11,ABW,BHR,16104.6351773511
12,ABW,BHS,16241.6959022647
13,ABW,BMU,19530.4084049477
14,ABW,BOL,9660.54642067838
15,ABW,BRA,256503195.707747
16,ABW,BRB,18696.1257315604
17,ABW,CAN,106744251.996553
18,ABW,CHE,19382061.4526307
19,ABW,CHL,1120.32244712008
20,ABW,CHN,167876.296266625
21,ABW,CIV,5174365.02654802
22,ABW,COL,137135011.081634
23,ABW,CRI,365846460.210684
24,ABW,CUB,35717.7269543934
25,ABW,CYM,29856.1462786036
26,ABW,DEU,745317.229486262
27,ABW,DMA,4205.67854816486
28,ABW,DNK,44602.092530724
29,ABW,DOM,913551.549968324
30,ABW,ECU,19039783.152424
31,ABW,ESP,39374217.0336258
32,ABW,FIN,24409.4722537751
33,ABW,FRA,227739047.979502
34,ABW,FRO,11942.9054485879
35,ABW,GBR,163258236.262377
36,ABW,GHA,121.417924787615
37,ABW,GRC,8931869.78073228
38,ABW,GRD,5213.52181342648
39,ABW,GTM,1497.98433587665
40,ABW,GUY,77608.4007966087
41,ABW,HKG,39750.5898059281
42,ABW,HRV,142.274991622297
43,ABW,HTI,47039.3897694054
44,ABW,HUN,744.895244095796
45,ABW,IDN,960.169969639481
46,ABW,IND,11380.5095392956
47,ABW,IRL,52427.9619651944
48,ABW,ISR,14740.7319854117
49,ABW,ITA,12151917.3921324
50,ABW,JAM,728587.997412051
51,ABW,KHM,68290.5061882144
52,ABW,KNA,37490.5776353414
53,ABW,KOR,25645895.5634305
54,ABW,LBN,30456.5318453448
55,ABW,LCA,6610.94529135019
56,ABW,LKA,55.1222480630889
57,ABW,MEX,57910153.3401566
58,ABW,MKD,2169603.48246654
59,ABW,MYS,20371.3951355318
60,ABW,NAM,1500.21902160893
61,ABW,NGA,661.466976757067
62,ABW,NIC,446.937146457478
63,ABW,NLD,18381394.8277108
64,ABW,NOR,9497.4143622214
65,ABW,NZL,23530.4958657421
66,ABW,PAK,3131.53960617873
67,ABW,PAN,16364936.5857147
