Index,Source,Target,Weight
1,ABW,ARE,806494.887114063
2,ABW,ARG,116.962240016143
3,ABW,ATG,2103.94531152595
4,ABW,AUT,4800.80247522552
5,ABW,BEL,16856.3074078482
6,ABW,BHR,103292.590644765
7,ABW,BHS,6803.1900482821
8,ABW,BMU,9508.6862300682
9,ABW,BOL,44.5108632115933
10,ABW,BRA,31150.7894887024
11,ABW,BRB,725.247665213041
12,ABW,CAN,70335.6817993713
13,ABW,CHE,171386.410555824
14,ABW,CHL,775.634947887618
15,ABW,CHN,17978.3837557979
16,ABW,CIV,94.3718367745883
17,ABW,COL,7815205.087213
18,ABW,CRI,5911.40014726264
19,ABW,DEU,65868.5593008888
20,ABW,DMA,116.491497404389
21,ABW,DNK,47752.1074709607
22,ABW,DOM,67808.2191103986
23,ABW,ECU,870.686687966711
24,ABW,ESP,34788.1820032898
25,ABW,FIN,782.905247756675
26,ABW,FRA,36475.912214186
27,ABW,GBR,40233.2492123511
28,ABW,GHA,27842.6373972067
29,ABW,GRC,1339.63387272129
30,ABW,GRD,3225.06706894566
31,ABW,GTM,2103.13959727844
32,ABW,GUY,170572.195682263
33,ABW,HKG,202951.455115506
34,ABW,HUN,192.910112611781
35,ABW,IDN,9053.66998619041
36,ABW,IND,249865.907037375
37,ABW,ITA,149153.290996557
38,ABW,JAM,92855.9879013924
39,ABW,KHM,82927.4128911587
40,ABW,KOR,1538536.77991833
41,ABW,LBN,251.26017955422
42,ABW,LCA,32.9991619263903
43,ABW,MEX,1109793.53042639
44,ABW,MYS,6196.28854345828
45,ABW,NIC,18925929.9791482
46,ABW,NLD,57975799.0947506
47,ABW,NOR,10704.8636508127
48,ABW,NZL,1151.90979202274
49,ABW,PAK,27350.2925223263
50,ABW,PAN,880169.053499077
51,ABW,PER,1658.70195685855
52,ABW,POL,241.137640764726
53,ABW,PRT,58017.9381097802
54,ABW,ROU,142.208302579685
55,ABW,RUS,1661.70045100023
56,ABW,SAU,502627.501280141
57,ABW,SDN,24572456.6209476
58,ABW,SGP,49966.0985659109
59,ABW,SLV,6299079.11908456
60,ABW,SUR,428587.43945379
61,ABW,SVK,112907.947255499
62,ABW,SVN,83316.2735475049
63,ABW,SWE,1871.67157590838
64,ABW,SYC,540.131016308323
65,ABW,THA,680634.313262
66,ABW,TTO,2725.61964212018
67,ABW,TUR,451.870970302596
68,ABW,URY,518629.238906034
69,ABW,USA,16599792.0003621
70,ABW,VCT,114.33226709502
