reporterISO,partnerISO,primaryValue
ABW,AFG,247599.0769223338
ABW,AGO,5576.049466665326
ABW,ARE,455215.87907657365
ABW,ARG,1.7907530697047513
ABW,ATG,1046.9878294583903
ABW,AUT,89979.75460308627
ABW,BEL,144426.6664027131
ABW,BGR,97.79967650512108
ABW,BHR,2014.868374596972
ABW,BHS,15618.837758918253
ABW,BMU,4589.955939520378
ABW,BOL,35.579705276362404
ABW,BRB,22088.683292941005
ABW,CAN,410935.49660631636
ABW,CHE,411889.7510555257
ABW,CHN,24475.50131299034
ABW,CMR,600.7055590137878
ABW,COL,3170923.946104389
ABW,CRI,726.4727053178235
ABW,CUW,6875685.2283905
ABW,CZE,3020.2329629906135
ABW,DEU,79348.48033912349
ABW,DMA,1470.2993428122886
ABW,DNK,5196.722430209515
ABW,DOM,6542505.101400043
ABW,ECU,26029.635016582724
ABW,ESP,25796.607901128184
ABW,FIN,6.873421925261036
ABW,FRA,43529.18304655301
ABW,GBR,44397.021380699465
ABW,GHA,25005.51101067459
ABW,GRC,1737.2187625077947
ABW,GRD,10337.09907090264
ABW,GUY,217642.5424772692
ABW,HKG,152459.6505700502
ABW,HND,80033.71762932709
ABW,IDN,38016.152738629266
ABW,IND,194682.8998234031
ABW,IRL,420.98762751315576
ABW,ITA,94231.60510688424
ABW,JAM,26118.046542208984
ABW,JOR,2573727.061256091
ABW,KOR,496.29442217531675
ABW,KWT,66120.74305830983
ABW,LBN,6242.867070793942
ABW,LCA,1068.09722664407
ABW,LKA,54.13139543476942
ABW,LUX,100403.00373431
ABW,MEX,948584.4133469117
ABW,MNE,54.78681105828136
ABW,MNG,50.62714749922433
ABW,MOZ,13769.86372541126
ABW,MUS,3120.096610319503
ABW,MYS,25691289.183516867
ABW,NGA,524.63436861273
ABW,NLD,3280184.4616980827
ABW,NOR,12775.125977376982
ABW,NPL,341.3021857736996
ABW,NZL,458.6333501882233
ABW,PAK,113729.97482901574
ABW,PAN,2646489.99294714
ABW,PER,13082.638187656556
ABW,PHL,80.32806626961313
ABW,POL,270.1478916583168
ABW,PRT,715.4779931135706
ABW,PYF,71.81022138262892
ABW,RUS,269.2934466222005
ABW,RWA,37.263013161884864
ABW,SAU,265810.3740858828
ABW,SGP,26451.598860340735
ABW,SLV,2195.5962908289175
ABW,SUR,420144.9569342947
ABW,SVK,4401.182937211851
ABW,SVN,34890.454652707725
ABW,SWE,25316.18108608165
ABW,SYC,731.3154132620393
ABW,THA,877947.4775145975
ABW,TTO,522.3821128947757
ABW,TZA,13494.23510607218
ABW,URY,437450.2338383887
ABW,USA,12540399.814852368
ABW,VCT,3599.9867110888554
ABW,VEN,7190861.474494103
ABW,YEM,132038.39118290338
ABW,ZAF,16928.760838313923
AFG,AGO,1223.800647836227
AFG,ALB,222.0375196876289
AFG,AND,241.06196865643798
AFG,ARE,513912167.11797106
AFG,ARG,13638.477707618227
AFG,ARM,2631.4604715577116
AFG,ATG,247.5444947687692
AFG,AUS,952049.4888148789
AFG,AUT,757239.4680358509
AFG,AZE,32001.795992404335
AFG,BEL,1642737.7950359543
AFG,BFA,4986.35448081155
AFG,BGD,160020.96777471402
AFG,BGR,55530.80193341451
AFG,BHR,356803.4457559234
AFG,BHS,119.72361051564926
AFG,BIH,1375.7281382699782
AFG,BLR,26758.967298730997
AFG,BMU,23.412817277054117
AFG,BOL,2424.945711122018
AFG,BRA,242013.6260020525
AFG,BRB,3725.278028720084
AFG,BRN,1006.1269375576015
AFG,BWA,351.8850247719204
AFG,CAF,69696.17598659437
AFG,CAN,1923830.9239727142
AFG,CHE,1151971.7243401818
AFG,CHL,785.1377758813511
AFG,CHN,15861928.78383004
AFG,CIV,15442.519188387654
AFG,CMR,692.4074654946971
AFG,COD,56156.780646322906
AFG,COG,540.3904374074607
AFG,COL,28340.1664442189
AFG,COM,291.80935243319965
AFG,CRI,5826.849550514818
AFG,CUW,543.0801485181573
AFG,CYP,346574.19555610936
AFG,CZE,122967.94343422005
AFG,DEU,10819468.568044238
AFG,DNK,8894613.492436854
AFG,DOM,64753.51434575241
AFG,ECU,25791.34155217205
AFG,EGY,580309.7416229679
AFG,ESP,1011864.9775236648
AFG,EST,3214.9712195961947
AFG,ETH,12271.109827965098
AFG,FIN,507810.08389000874
AFG,FJI,3174.684903608914
AFG,FRA,2854852.421701531
AFG,GAB,311.1249266867693
AFG,GBR,2332411.8043923243
AFG,GEO,23024.28014173895
AFG,GHA,46524.58747405403
AFG,GRC,521787.6094811078
AFG,GRD,144.3971179537755
AFG,GTM,84554.24351411634
AFG,HKG,152154.1127929409
AFG,HND,2324.1877105457447
AFG,HRV,14.32602455763801
AFG,HUN,130742.8816191439
AFG,IDN,104549.7922904396
AFG,IND,253146954.69865027
AFG,IRL,276496.1240815135
AFG,IRN,7701791.458011594
AFG,IRQ,7418944.983301824
AFG,ISL,4478.07633909377
AFG,ISR,133027.37089235295
AFG,ITA,2166829.6903096344
AFG,JAM,165555.5812619213
AFG,JOR,4870635.346682294
AFG,JPN,413772.74428091967
AFG,KAZ,1635016.611676677
AFG,KEN,14011.297147418729
AFG,KGZ,96383.08338180045
AFG,KHM,32669.21989435798
AFG,KOR,34269.88708393224
AFG,KWT,265942.1801631816
AFG,LBN,593852.2191050942
AFG,LCA,285.5279023084095
AFG,LKA,39689.644227467346
AFG,LTU,2956.814722136355
AFG,LUX,13259.123554044503
AFG,LVA,8327.748773979027
AFG,MAR,250048.24896427023
AFG,MDG,543.7089586674908
AFG,MDV,49799.998656327705
