Index,Source,Target,Weight
1,ABW,AGO,203.428424355678
2,ABW,ARE,28281.4381547931
3,ABW,ARG,30937.6146986324
4,ABW,BEL,193318.54054171
5,ABW,BGD,3839.48242364995
6,ABW,BGR,39627.6127060183
7,ABW,BHR,295.673745910354
8,ABW,BHS,507195.322716074
9,ABW,BMU,979.26655928574
10,ABW,BOL,100.938374042909
11,ABW,BRA,50248715.2048732
12,ABW,BRB,352633.704729944
13,ABW,CAN,100956.700927986
14,ABW,CHE,271483.38165755
15,ABW,CHL,83.6927751853689
16,ABW,CHN,8090052.15198322
17,ABW,COL,59868948.0232096
18,ABW,CRI,153721.63575343
19,ABW,DEU,194483.844533205
20,ABW,DMA,393.417132988158
21,ABW,DNK,2035.50603589525
22,ABW,DOM,53769857.1911495
23,ABW,ECU,81574913.6260028
24,ABW,ESP,51464.3368811403
25,ABW,FIN,11159744.3127786
26,ABW,FRA,4938380.16886106
27,ABW,GBR,26591875.8996785
28,ABW,GRC,3074565.8904335
29,ABW,GRD,2096.27676501854
30,ABW,GTM,9667310.92072245
31,ABW,GUY,437344.84382943
32,ABW,HKG,58956.9783968231
33,ABW,HRV,171.050927386155
34,ABW,HUN,24.4358467694508
35,ABW,IDN,3538473.72149366
36,ABW,IND,109714.508410157
37,ABW,ISR,241914.883017563
38,ABW,ITA,17017.1236902455
39,ABW,JAM,35259.0941998098
40,ABW,KNA,10415.7796854784
41,ABW,KOR,268532.240007356
42,ABW,LBN,13.4397157231979
43,ABW,LCA,6769.95134747634
44,ABW,LKA,2405.70911445243
45,ABW,MEX,2983885.6848644
46,ABW,MKD,664.655032129061
47,ABW,MYS,6292.23054313358
48,ABW,NLD,3564144.18942114
49,ABW,NZL,16403.3220988284
50,ABW,PAK,15643.8291018024
51,ABW,PAN,3078774.35414337
52,ABW,PER,2078.26876774179
53,ABW,PRY,170.440031216919
54,ABW,RUS,11573.4279261811
55,ABW,SAU,1978817.3149748
56,ABW,SDN,35189324.9701136
57,ABW,SGP,107517076.434111
58,ABW,SLV,688137.025619866
59,ABW,SUR,986437.258520235
60,ABW,SVK,594.148450756657
61,ABW,SVN,86131.4726929601
62,ABW,SWE,488.106039219779
63,ABW,SYC,511.780709362362
64,ABW,THA,33881.523338182
65,ABW,TTO,278831.695287873
66,ABW,TUR,3120502.83877539
67,ABW,TZA,3168.71842982853
68,ABW,UKR,17410.5408232337
69,ABW,URY,5860714.870551
70,ABW,USA,512606914.664653
71,ABW,VCT,419978.89842655
72,ABW,VEN,30994663.2373965
73,ABW,YEM,148927020.22366
74,ABW,ZAF,295.478259136199
75,ABW,ZMB,215.032397090321
76,ABW,ZWE,1954.86774155606
77,AFG,AGO,629289.641995804
78,AFG,ALB,1742.88677083108
79,AFG,ARE,137933176.372665
80,AFG,ARG,8765.13823620199
81,AFG,AUS,1050301.56584453
82,AFG,AUT,176305.784148178
83,AFG,BEL,131812.324197264
84,AFG,BEN,85903.608421835
85,AFG,BGD,33820.4337212583
86,AFG,BGR,1514.41160353671
87,AFG,BHR,15269.3497500606
88,AFG,BIH,57847.5909534901
89,AFG,BLR,907974.976335867
90,AFG,BRA,76922.2129417233
91,AFG,BRB,15593.735615925
92,AFG,BRN,1003.70240605519
93,AFG,CAN,1247476.85701191
94,AFG,CHE,793207.315028158
95,AFG,CHL,31706.3358931909
96,AFG,CHN,3168452.68999491
97,AFG,CIV,6843.85695513437
98,AFG,CMR,3163.2203643054
99,AFG,COL,185087.488666697
100,AFG,CRI,11140.9134383618
101,AFG,CYP,5246.37630140108
102,AFG,CZE,133250.505122323
103,AFG,DEU,11978928.9641524
104,AFG,DNK,112204.521195964
105,AFG,DOM,135667.821263991
106,AFG,DZA,723.911960544979
107,AFG,ECU,3470.50113743125
108,AFG,EGY,209840.390547982
109,AFG,ESP,2290723.39070263
110,AFG,EST,7072.95584741753
111,AFG,ETH,1963.79965444647
112,AFG,FIN,7782990.07968597
113,AFG,FJI,120.346545339545
114,AFG,FRA,3045748.08544211
115,AFG,GAB,115255.951837572
116,AFG,GBR,2457944.40229915
117,AFG,GEO,17217.497633755
118,AFG,GHA,169.829135047683
119,AFG,GRC,14941.2985071807
120,AFG,GTM,15104.4077843668
121,AFG,HKG,409157.483684699
122,AFG,HRV,79644.3662718402
123,AFG,HUN,1037.91259153242
124,AFG,IDN,37305.5963667513
125,AFG,IND,48715599.1824268
126,AFG,IRL,22613.3620604567
127,AFG,IRN,16253428.3384714
128,AFG,ISR,126455.507031908
129,AFG,ITA,2959853.02956665
130,AFG,JOR,1094160.24541868
131,AFG,JPN,213925.453231665
132,AFG,KAZ,362566.876441726
133,AFG,KGZ,164384.828387449
134,AFG,KHM,1491.80844527497
135,AFG,KNA,14233.8807432051
136,AFG,KOR,29412.8178602187
137,AFG,LBN,50512.5606494702
138,AFG,LKA,5243.3218205549
139,AFG,LTU,64708.5658301826
140,AFG,LUX,2491.23457814551
141,AFG,MAR,1237.67563887268
142,AFG,MDG,116.674448466266
143,AFG,MEX,783302.064325791
144,AFG,MKD,1097.78041611758
145,AFG,MLT,81.2491905084238
146,AFG,MNE,1346.41515699674
147,AFG,MOZ,687142.120118648
148,AFG,MUS,5909.19864502243
149,AFG,MYS,22447.3797385867
150,AFG,NCL,2296.96959632837
151,AFG,NGA,359.817843680163
152,AFG,NIC,400.136990849757
153,AFG,NLD,2786796.23804852
154,AFG,NOR,110422.537070302
155,AFG,NZL,117652.66122966
156,AFG,PAK,143616204.76164
157,AFG,PER,61976.0883548057
158,AFG,PHL,149888.262291473
159,AFG,POL,736214.187601059
160,AFG,PYF,71.4748518006435
161,AFG,ROU,229.086063463601
162,AFG,RUS,6905679.64746108
163,AFG,SAU,1042230.40565658
164,AFG,SDN,37937.2630057416
165,AFG,SGP,425330.506480272
166,AFG,SLV,171.283067930465
167,AFG,SRB,29975.4532320853
168,AFG,SVK,90530.353960572
169,AFG,SVN,16845.4618666901
170,AFG,SWE,2355217.73418404
171,AFG,SYC,50114.5129235192
172,AFG,THA,36673.3188315917
173,AFG,TTO,2051.92020506646
174,AFG,TUN,43398.0638625446
175,AFG,TUR,3947071.62428734
176,AFG,TZA,502.76754728145
177,AFG,UKR,548102.152000473
178,AFG,USA,23169629.4506552
179,AFG,VEN,386810.290917867
180,AFG,YEM,63962.0507113759
181,AFG,ZAF,417637.668180969
182,AFG,ZWE,5082.77219831792
183,AGO,AGO,239.471298340618
184,AGO,ARE,754437691.94122
185,AGO,ARG,3959.8289689895
186,AGO,AUS,19371.5175264821
187,AGO,AUT,33313.1889159526
188,AGO,BEL,361840563.760034
189,AGO,BEN,505998.57712054
190,AGO,BFA,1305724.209866
191,AGO,BOL,1492.48043106113
192,AGO,BRA,192625905.854133
193,AGO,CAN,2150343272.16767
194,AGO,CHE,114144084.766688
195,AGO,CHL,174.789611941881
196,AGO,CHN,20593328205.8903
197,AGO,CIV,4254809.71245278
198,AGO,CMR,1889653.35369775
199,AGO,COG,1147837446.15515
200,AGO,COL,40182.9173238541
201,AGO,CPV,96970.6034237192
202,AGO,CRI,4780439.68416289
203,AGO,CYP,207.093801371095
204,AGO,CZE,97236.9541535062
205,AGO,DEU,208391470.173342
206,AGO,DNK,54317626.4047377
207,AGO,DOM,5726792.99053868
208,AGO,DZA,73930.0435048041
209,AGO,ECU,16756.2710259816
210,AGO,EGY,1148.48479816419
211,AGO,ESP,994358622.691215
212,AGO,ETH,460.472761900546
213,AGO,FIN,365.315909203289
214,AGO,FRA,733031163.20474
215,AGO,GAB,110119.95042334
216,AGO,GBR,787125406.261754
217,AGO,GHA,731925.085596851
218,AGO,GMB,13949.0253575557
219,AGO,GUY,174.105408232337
220,AGO,HKG,65241583.1230761
221,AGO,HRV,19832.1332380863
222,AGO,IDN,307561132.315687
223,AGO,IND,4899657403.95389
224,AGO,IRL,598.436330968526
225,AGO,ISL,10279285.3216974
226,AGO,ISR,99804253.2463719
227,AGO,ITA,665918394.119162
228,AGO,JPN,234328113.398332
229,AGO,KOR,85245608.4925736
230,AGO,MAC,237186.737878175
231,AGO,MAR,5422111.58061294
232,AGO,MDG,2829155.95558325
233,AGO,MEX,52143.653421331
234,AGO,MLI,68648.2352255873
235,AGO,MOZ,2131111.28638073
236,AGO,MUS,42641.7744050301
237,AGO,MYS,727435.609649134
238,AGO,NAM,2347158.99290432
239,AGO,NER,29705.4371252828
240,AGO,NGA,32350908.9355486
241,AGO,NLD,663600006.50314
242,AGO,NOR,6855661.30181252
243,AGO,NZL,1382.28575826195
244,AGO,PAK,801158.559352567
245,AGO,PAN,585944569.099668
246,AGO,PER,255474827.041038
247,AGO,PHL,76458.542749273
248,AGO,PNG,1119144.67694811
249,AGO,POL,1262116.37281149
250,AGO,PRT,1399325039.76715
251,AGO,PSE,645.717250882737
252,AGO,ROU,152.724042309067
253,AGO,RUS,63885.0777940521
254,AGO,SEN,3289.06497516807
255,AGO,SGP,544685.524574415
256,AGO,SRB,1699.5131428153
257,AGO,STP,20172461.0503831
258,AGO,SVN,60.4787207543907
259,AGO,SWE,104685261.712395
260,AGO,THA,202803967.513277
261,AGO,TTO,369.223811997894
262,AGO,TUN,909.624395992805
263,AGO,TUR,1106771.5859364
264,AGO,TZA,627263.910298617
265,AGO,UGA,102198.041943874
266,AGO,UKR,467164.51853836
267,AGO,USA,6127450190.02135
268,AGO,VEN,1189497.92338203
269,AGO,VNM,5875069.09783954
270,AGO,ZAF,1833467454.69434
271,AGO,ZMB,50940.9528099394
272,AGO,ZWE,16310.5306360984
273,AIA,ARE,6726.57771946056
274,AIA,ARM,368.37039004947
275,AIA,ATG,13008.4230277171
276,AIA,AUS,13682.2415023847
277,AIA,AUT,354.947168522842
278,AIA,AZE,740347.511082112
279,AIA,BEL,10761.0105504295
280,AIA,BRB,6983.1541105398
281,AIA,CAN,164984.728425639
282,AIA,CHE,456363.986060262
283,AIA,COL,8543.99382293846
284,AIA,CZE,1163.14630622586
285,AIA,DEU,165137.824503715
286,AIA,DMA,6670.98616806006
287,AIA,DNK,14698.7727279939
288,AIA,DOM,1342.74977998132
289,AIA,ESP,486.215315575993
290,AIA,FIN,121.568337678018
291,AIA,FJI,1962.1984955869
292,AIA,FRA,46861.234245945
293,AIA,GBR,57587.3491853954
294,AIA,GRD,68745.8869782397
295,AIA,GUY,67282.271391175
296,AIA,IDN,12465.9472294353
297,AIA,IRL,39748.9085840049
298,AIA,ISR,213813.659232694
299,AIA,JPN,4348.969828793
300,AIA,KAZ,10751.7725785583
301,AIA,KNA,9996.70491338231
302,AIA,KOR,406.245952542119
303,AIA,LBN,682.371021036913
304,AIA,LCA,858798.445608517
305,AIA,LUX,560.191787189659
306,AIA,MDA,70.8639556314073
307,AIA,MEX,574993.190474085
308,AIA,MOZ,20416.1499758761
309,AIA,MSR,30919.8987097245
310,AIA,MYS,5535.33018944984
311,AIA,NCL,49.4825897081378
312,AIA,NLD,2198.10277119534
313,AIA,NZL,3105.07037974814
314,AIA,PER,1825.31499094613
315,AIA,POL,448.397788219422
316,AIA,RUS,15706.7514072337
317,AIA,SVN,678.705644021495
318,AIA,TTO,37250.770879147
319,AIA,TUR,36315.3336764193
320,AIA,UKR,51769.7849657584
321,AIA,URY,22.603158261742
322,AIA,USA,2249272.65612291
323,AIA,VCT,793.554123837914
324,AIA,ZAF,1274.32940902686
325,ALB,AGO,158922.805738308
326,ALB,AND,31599.9666522034
327,ALB,ARE,2564344.7989912
328,ALB,ARG,308310.744067176
329,ALB,ARM,198646.329142896
330,ALB,AUS,182967.678959447
331,ALB,AUT,20946885.0529267
332,ALB,BDI,115935.874997659
333,ALB,BEL,3512432.43959146
334,ALB,BEN,15052.4816099817
335,ALB,BFA,7907.80349781497
336,ALB,BGR,15592044.6553286
337,ALB,BHR,142090.172691172
338,ALB,BIH,1759392.57442767
339,ALB,BLR,63777.5600682665
340,ALB,BMU,1166.81168324127
341,ALB,BOL,8850.36436077215
342,ALB,BRA,1106351.28937196
343,ALB,BRB,564.468060374313
344,ALB,CAN,3208335.0464035
345,ALB,CHE,11526456.1197285
346,ALB,CHL,188182.647866996
347,ALB,CHN,87187642.5274063
348,ALB,CIV,45762.6346180645
349,ALB,CMR,7901.94194907115
350,ALB,COG,46051.1859255377
351,ALB,COL,211286.381780564
352,ALB,COM,27090.745318504
353,ALB,CRI,25364.4089466899
354,ALB,CYP,47174.013084594
355,ALB,CZE,3554520.13117099
356,ALB,DEU,60884018.8783122
357,ALB,DMA,40.9300433388301
358,ALB,DNK,450478.500571841
359,ALB,DOM,185892.649817751
360,ALB,DZA,340088.951894677
361,ALB,ECU,210472.057186972
362,ALB,EGY,348326.886736828
363,ALB,ESP,125097080.013524
364,ALB,EST,137387.493980391
365,ALB,FIN,891411.137603195
366,ALB,FRA,40003742.0883133
367,ALB,GAB,15114.3067458931
368,ALB,GBR,1816745.95038025
369,ALB,GEO,50951.1840989818
370,ALB,GIN,0.610896169236269
371,ALB,GRC,64474121.5964186
372,ALB,GRL,7925.88907890521
373,ALB,HKG,136262.834132827
374,ALB,HRV,3320714.28390387
375,ALB,HUN,792138.066517624
376,ALB,IDN,387953.277650508
377,ALB,IND,26391990.6731044
378,ALB,IRL,3957168.67989265
379,ALB,IRN,25041.2448731639
380,ALB,IRQ,49359.1886819521
381,ALB,ISL,183383.699250697
382,ALB,ISR,197116.645135129
383,ALB,ITA,614338161.682171
384,ALB,JOR,195689.591683793
385,ALB,JPN,1322227.94496817
386,ALB,KAZ,135680.039187375
387,ALB,KEN,2769.19233514801
388,ALB,KHM,0.610896169236269
389,ALB,KNA,133090.450325983
390,ALB,KOR,1278776.12224273
391,ALB,LBN,543685.983593064
392,ALB,LKA,36644.6067116376
393,ALB,LTU,291002.833800374
394,ALB,LUX,2435386.45035393
395,ALB,LVA,308292.417182099
396,ALB,MAC,75830.6343435158
397,ALB,MAR,421025.363564452
398,ALB,MDA,51714.1934143579
399,ALB,MDG,11737.1291617552
400,ALB,MEX,804027.327763301
401,ALB,MKD,23429760.0356471
402,ALB,MLI,128493.45665248
403,ALB,MLT,21640291.8210155
404,ALB,MNE,10949850.7742638
405,ALB,MOZ,53795.5166629459
406,ALB,MUS,79899.7208705809
407,ALB,MYS,335349.008517573
408,ALB,NCL,31624.261992854
409,ALB,NER,96977.3232815808
410,ALB,NGA,59369.9442072269
411,ALB,NIC,1149.09569433342
412,ALB,NLD,12140431.8165539
413,ALB,NOR,2667092.03659121
414,ALB,NZL,88674.1514484132
415,ALB,PAK,106462.708101312
416,ALB,PAN,156168.885807391
417,ALB,PER,177889.34797628
418,ALB,POL,1926555.75859281
419,ALB,PRT,39875.025654559
420,ALB,PYF,21940.3359181206
421,ALB,QAT,586285.292772682
422,ALB,ROU,2061830.16272381
423,ALB,RUS,5738020.04033691
424,ALB,SAU,604054.743036992
425,ALB,SGP,86056.1559151511
426,ALB,SLV,56764.3620841237
427,ALB,SRB,107318197.933268
428,ALB,SVK,1492537.4313391
429,ALB,SVN,3118394.02519918
430,ALB,SWE,497672.68911332
431,ALB,SWZ,26487.2361057462
432,ALB,SYR,50092.8749812049
433,ALB,TGO,1693.06818822986
434,ALB,THA,437479.240986662
435,ALB,TJK,2143.02376168083
436,ALB,TTO,113.446473108021
437,ALB,TUN,945619.620076545
438,ALB,TUR,75985451.9269969
439,ALB,UKR,855520.987660564
440,ALB,URY,42772.5061852466
441,ALB,USA,12178224.2971676
442,ALB,VCT,32390.9366852455
443,ALB,VEN,2797983.87160411
444,ALB,YEM,12216.7015923869
445,ALB,ZAF,286794.418351303
446,AND,AGO,37061.4284986616
447,AND,ALB,1501.77765986074
448,AND,AND,711261.175072514
449,AND,ARE,75050.8962474414
450,AND,ARG,97039.8240686554
451,AND,ARM,9676.59532070251
452,AND,AUS,3428.13060092536
453,AND,AUT,94697.5974514215
454,AND,AZE,283910.303617902
455,AND,BEL,334781.567225543
456,AND,BFA,9343.203012615
457,AND,BGD,153231.697025703
458,AND,BGR,24468.2242664203
459,AND,BHR,463.879729836377
460,AND,BIH,1310.98317918103
461,AND,BMU,477.720804342763
462,AND,BOL,1688.48035799889
463,AND,BRA,677055.613468388
464,AND,BWA,179261.480640209
465,AND,CAN,804616.231670444
466,AND,CHE,2895217.47193765
467,AND,CHL,62267.5835709185
468,AND,CHN,197931.58062489
469,AND,CIV,420.04304252432
470,AND,CMR,147956.608604348
471,AND,COL,26324.4121170711
472,AND,COM,5441.94127026635
473,AND,CPV,56422.9810868311
474,AND,CRI,1037.91259153242
475,AND,CZE,532592.109159734
476,AND,DEU,1575406.01107057
477,AND,DNK,4331.60021801311
478,AND,DOM,32078.1578465965
479,AND,DZA,27281.4909274902
480,AND,ESP,37504453.0176709
481,AND,EST,18664.0997625065
482,AND,ETH,156211.606387402
483,AND,FIN,1786273.22766641
484,AND,FRA,11069057.5400756
485,AND,GAB,7152.67474302201
486,AND,GBR,319162.703617489
487,AND,GEO,13251.5597030732
488,AND,GIN,2827.09735034141
489,AND,GMB,11763.262688979
490,AND,GRC,7105.94424055629
491,AND,GTM,78726.3994777603
492,AND,GUY,37829.2034150539
493,AND,HKG,2460953.58641617
494,AND,HRV,1549.84358135242
495,AND,IDN,13814098.553345
496,AND,IND,15163.6647127827
497,AND,IRL,21200079.3096103
498,AND,IRN,20284.9746850407
499,AND,ISR,10525.7648208915
500,AND,ITA,1665895.97685271
501,AND,JPN,5690.70368844488
502,AND,KEN,73741.4232035907
503,AND,KOR,383345.45523151
504,AND,LBN,6334.38237881088
505,AND,LKA,1427849.44904444
506,AND,LUX,35332.4017401181
507,AND,LVA,377.533832588015
508,AND,MAR,8018.92062382969
509,AND,MDA,90824.3770650331
510,AND,MDG,8.2110554107047
511,AND,MEX,113836.835760163
512,AND,MKD,2884.65171113366
513,AND,MLI,10895.3331783289
514,AND,MLT,20663.5629244168
515,AND,MNE,19870.0088005789
516,AND,MOZ,43520.2430963918
517,AND,MRT,574579.002871342
518,AND,MWI,19978.9529689196
519,AND,MYS,42906.9033424786
520,AND,NAM,37358.1334373056
521,AND,NCL,1064.79202297882
522,AND,NER,596.234661174599
523,AND,NGA,97412840.9349681
524,AND,NIC,77176.5821649431
525,AND,NLD,619357.948652752
526,AND,NOR,3806363.23764136
