Index,Source,Target,Weight
1,ABW,ARE,15.1689593379235
2,ABW,ATG,660.149723289115
3,ABW,AUT,1500.75764068352
4,ABW,BEL,23969.3044385042
5,ABW,BGD,5.57088374083641
6,ABW,BGR,695.803379230468
7,ABW,BHR,20549.9182819138
8,ABW,BHS,7480.02559882105
9,ABW,BMU,46.7954234230259
10,ABW,BRA,909.725314878586
11,ABW,BRB,2954.79673613963
12,ABW,CAN,23618007.2033294
13,ABW,CHE,221493.578886764
14,ABW,CHL,6991549.93023745
15,ABW,CHN,361941.987907264
16,ABW,CIV,197858.18486336
17,ABW,COL,12196729.0782053
18,ABW,CRI,24554.7842644847
19,ABW,CYM,7207.05229552007
20,ABW,DEU,546747.296909006
21,ABW,DNK,13892.1127845238
22,ABW,DOM,26276995.3647786
23,ABW,ECU,18125728.1669074
24,ABW,ESP,202652.967063814
25,ABW,FIN,65.7364281418697
26,ABW,FRA,4341806.40133763
27,ABW,GBR,63056.2759741533
28,ABW,GHA,274.448473315558
29,ABW,GRC,583.271527665572
30,ABW,GRD,109310.9459684
31,ABW,GUY,4890.50001071221
32,ABW,HKG,83267.1207459159
33,ABW,HUN,658.478458166864
34,ABW,IND,139659.827029273
35,ABW,IRL,25100.9108106315
36,ABW,ISR,254589.386956224
37,ABW,ITA,5382.17228246908
38,ABW,JAM,858.473184462891
39,ABW,KNA,646.886006190558
40,ABW,KOR,31308542.1063385
41,ABW,LBN,4433.67138840077
42,ABW,LCA,491.351945941772
43,ABW,MEX,2916296.91569509
44,ABW,MYS,47.9096001711932
45,ABW,NIC,165461.93216333
46,ABW,NLD,4323867.04151539
47,ABW,NZL,7191.94740134516
48,ABW,PAN,1693935.83363426
49,ABW,PER,1439872.03727545
50,ABW,PRT,505.894737947225
51,ABW,PRY,977562.523279125
52,ABW,RUS,6153.04109175382
53,ABW,SAU,1301296.86298178
54,ABW,SDN,66117754.0197532
55,ABW,SGP,1140776.28464139
56,ABW,SLV,3195991.10583841
57,ABW,SUR,1256256.0100052
58,ABW,SVK,353.551122816816
59,ABW,SVN,59898.1419814731
60,ABW,SWE,1981.63743936927
61,ABW,SYC,116.728398286868
62,ABW,THA,62764.456371157
63,ABW,TTO,571379.208387618
64,ABW,TZA,244.561796222719
65,ABW,URY,89933.5616701926
66,ABW,USA,30924184.5535232
67,ABW,VCT,449.797052853751
68,ABW,VEN,2715209.18200911
69,ABW,YEM,693631.291659916
70,ABW,ZAF,149.50079315746
71,AFG,AGO,170313.882215644
72,AFG,ALB,3866.75040451455
73,AFG,AND,1012.44572599912
74,AFG,ARE,13617716.6775154
75,AFG,ARG,3620.82374177533
76,AFG,AUS,722131.375789661
77,AFG,AUT,117660.264522086
78,AFG,AZE,1899.67135562522
79,AFG,BEL,197295.076035218
80,AFG,BEN,10164.805499661
81,AFG,BGD,344670.577045549
82,AFG,BGR,130739.170895071
83,AFG,BHR,97578.2208107647
84,AFG,BIH,6960.8192341751
85,AFG,BLR,246790.149719053
86,AFG,BRA,166359.958622353
87,AFG,BRB,4771.46192402639
88,AFG,BRN,4705.72549588452
89,AFG,CAN,1314133.18132265
90,AFG,CHE,325341.433815095
91,AFG,CHL,6894.44215440303
92,AFG,CHN,6557288.92787737
93,AFG,CIV,811.262173112799
94,AFG,CMR,257.931917200726
95,AFG,COG,2959.57432603577
96,AFG,COL,14978.4351139869
97,AFG,CPV,457.836395180152
98,AFG,CRI,22519.7404339571
99,AFG,CYP,46.356994872622
100,AFG,CZE,29404.2385608828
101,AFG,DEU,5219439.63878223
102,AFG,DNK,154226.016746437
103,AFG,DOM,415805.926888943
104,AFG,DZA,657.364281418697
105,AFG,ECU,1866.80314155428
106,AFG,EGY,244072.595752077
107,AFG,ESP,782546.120304719
108,AFG,EST,4197.10381034615
109,AFG,ETH,16.2274272486824
110,AFG,FIN,3648846.40116849
111,AFG,FRA,3871951.381575
112,AFG,GAB,16695.7430332674
113,AFG,GBR,4015972.0963966
114,AFG,GEO,7130.73118827061
115,AFG,GHA,5050.55261476318
116,AFG,GRD,500.760054403296
117,AFG,GTM,50795.3179489464
118,AFG,HKG,134098.424375475
119,AFG,HRV,2836.13691245982
120,AFG,HUN,42274.6512673371
121,AFG,IDN,138315.572782609
122,AFG,IND,176997864.738644
123,AFG,IRL,57887.237347283
124,AFG,IRN,16246018.9589907
125,AFG,IRQ,9482264.16626393
126,AFG,ISR,557.088374083641
127,AFG,ITA,1326888.68786689
128,AFG,JOR,1429191.83979524
129,AFG,JPN,315022.890865192
130,AFG,KAZ,6041680.79703962
131,AFG,KEN,87690.0163738968
132,AFG,KGZ,40521.4941540959
133,AFG,KNA,14422.4937848655
134,AFG,KOR,34836.4072965723
135,AFG,KWT,68246.9262874078
136,AFG,LBN,559459.342203741
137,AFG,LKA,9638.74304839516
138,AFG,LTU,10696.0967824059
139,AFG,LUX,16742.7339947098
140,AFG,MDG,1518.2017489412
141,AFG,MEX,1723949.52687639
142,AFG,MKD,769.171918097284
143,AFG,MLT,623.381890599595
144,AFG,MNE,690.789583863715
145,AFG,MOZ,959783.822173086
146,AFG,MUS,299.713545256999
147,AFG,MYS,20797.2231812905
148,AFG,NER,1123.09016215262
149,AFG,NGA,6310.40741566496
150,AFG,NIC,8695.59243107156
151,AFG,NLD,588824.027490064
152,AFG,NOR,77969.8604305131
153,AFG,NZL,46596.2192051327
154,AFG,PAK,217487804.293055
155,AFG,PER,36700.6645442571
156,AFG,PHL,642726.227301275
157,AFG,POL,65664.5637416129
158,AFG,PYF,137.043740024576
159,AFG,ROU,11086.6157326385
160,AFG,RUS,10310764.324936
161,AFG,SAU,506875.770573986
162,AFG,SDN,56265.3686940737
163,AFG,SGP,121262.519394176
164,AFG,SLV,58.6614057910074
165,AFG,SRB,2247.29450105341
166,AFG,SVK,3423.02004405457
167,AFG,SVN,17674.1857561776
168,AFG,SWE,323865.639304454
169,AFG,SYC,17831.6623835868
170,AFG,THA,41843.7044137972
171,AFG,TJK,2618683.03652001
172,AFG,TKM,509483.501253072
173,AFG,TTO,1389.28202867589
174,AFG,TUN,7599.79959924904
175,AFG,TUR,9893380.90203993
176,AFG,TZA,1677.95018273993
177,AFG,UGA,14222.4661903554
178,AFG,UKR,148198.320538853
179,AFG,USA,13645276.3964697
180,AFG,UZB,146416.751918533
181,AFG,YEM,76144.5102348743
182,AFG,ZAF,136319.50341182
183,AFG,ZWE,9890.62498585334
184,AGO,AFG,22052.7833879165
185,AGO,ARE,588627326.15659
186,AGO,ARG,79234.7685800562
187,AGO,ARM,406.958628151841
188,AGO,ATG,86609.0755181274
189,AGO,AUS,10727961.1232267
190,AGO,AUT,11374632.0459524
191,AGO,AZE,5529.72605175911
192,AGO,BEL,333521683.670443
193,AGO,BEN,4347164.50238854
194,AGO,BFA,148589.782082614
195,AGO,BGR,42.8902339206995
196,AGO,BHS,15038.3666812708
197,AGO,BLZ,178.156862031948
198,AGO,BOL,23877.4762192738
199,AGO,BRA,18656446.7628038
200,AGO,BRB,9.4705023594219
