reporterISO,partnerISO,primaryValue
ABW,AIA,48319.88183784354
ABW,ARG,43.555840765653606
ABW,ATG,132030.3361591395
ABW,AUS,179906.91632874592
ABW,AUT,83626.24636248236
ABW,BEL,4631309.970948254
ABW,BGD,184368.00233072144
ABW,BHR,4758.233626754513
ABW,BHS,203971.03439798325
ABW,BLR,3968.4210475373284
ABW,BLZ,16964.516024435794
ABW,BMU,41782.634092705215
ABW,BOL,16264.718849467627
ABW,BRA,29508155.831183366
ABW,BRB,169546.4336719558
ABW,CAF,222618.74169111843
ABW,CAN,340533.1138118959
ABW,CHE,7327.060324355506
ABW,CHL,286922.64918238425
ABW,CHN,57361.10647322066
ABW,COL,41351248.33459403
ABW,CRI,1260.2156594862442
ABW,CUB,584453.5653601366
ABW,CYM,73918.13340960444
ABW,CYP,541.0603330666747
ABW,CZE,63.88189978962529
ABW,DEU,200356.8675220066
ABW,DMA,5912.94736083062
ABW,DOM,117570.76493251506
ABW,ECU,42103.979406798484
ABW,ESP,15572195.403116565
ABW,FRA,28717434.386755537
ABW,GBR,24468162.374238558
ABW,GRC,1026176.5763463716
ABW,GRD,55543.37605193405
ABW,GTM,5773352.826991845
ABW,GUY,572844.4819347311
ABW,HKG,231513.81228303746
ABW,HND,2405073.1907508685
ABW,HTI,5866.487797347256
ABW,IDN,2244.5776607900157
ABW,IND,27.101412031962244
ABW,IRL,46984.16938769683
ABW,IRN,4879197.875636459
ABW,ITA,82327.62025888624
ABW,JAM,140046.5466751649
ABW,KHM,55122.33625786606
ABW,KNA,15641.386372732495
ABW,KOR,160277.7507570247
ABW,LBN,1057911.3619282267
ABW,LCA,97250.5133539788
ABW,LTU,90664.87023021198
ABW,MEX,30901724.956480455
ABW,MWI,81.6284851326977
ABW,MYS,1782.8857486740876
ABW,NAM,23.229781741681922
ABW,NGA,585538.5897489877
ABW,NIC,345536.2280545106
ABW,NLD,36432667.26773727
ABW,PAN,29308586.84042543
ABW,PER,179638.80593114402
ABW,PHL,298054.55417451274
ABW,PNG,25545.984562842124
ABW,POL,146289.55051824191
ABW,PRT,13080.302935712063
ABW,RUS,328137.12152999087
ABW,RWA,7379.327333274291
ABW,SDN,142684.88462299758
ABW,SGP,69862.60068053582
ABW,SLV,6659.020196843363
ABW,SUR,173030.9009332081
ABW,SWE,1968.7240026075428
ABW,TTO,238088.808423506
ABW,TUR,560430.0994089473
