reporterISO,partnerISO,primaryValue
ABW,AGO,2771.6449484440427
ABW,ARE,731.8295519638733
ABW,ARG,505.93534343860836
ABW,ATG,621533.9550028071
ABW,AUT,6865483.387261178
ABW,BEL,34067346.710726775
ABW,BFA,13686.653437593788
ABW,BGD,177.66960221088254
ABW,BHR,49161.178931751194
ABW,BHS,2433487.240601795
ABW,BMU,16405.67264986297
ABW,BOL,1615.9473343942173
ABW,BRA,100729695.52284165
ABW,BRB,945635.4591729997
ABW,CAN,38891177.09019349
ABW,CHE,29780708.158011377
ABW,CHL,17530.913463865225
ABW,CHN,115624.83898166791
ABW,COL,14571030.95606165
ABW,CRI,118393032.06355472
ABW,CUB,778845.1589374968
ABW,CYM,61016.81767356594
ABW,CYP,25554.811117998604
ABW,DEU,642994.750858432
ABW,DMA,6476.480023449075
ABW,DNK,79800.7248558803
ABW,DOM,322303.4793353613
ABW,ECU,12508.786041370944
ABW,ESP,122785328.07042927
ABW,ETH,129616.93523101686
ABW,FIN,5320.781563353525
ABW,FJI,20181.574719706627
ABW,FRA,104937472.6315109
ABW,GBR,46182666.497087225
ABW,GRC,34692.10494598685
ABW,GRD,13101.018048740552
ABW,GTM,516.0878921363731
ABW,GUY,16766.088128633615
ABW,HKG,28988.064669292708
ABW,HND,1122556.3109174222
ABW,HTI,21158.757531866482
ABW,IND,11226.180722553336
ABW,IRL,419.80281237822214
ABW,ISR,31303.691818107876
ABW,ITA,11817.616600895893
ABW,JAM,1397450.1036409987
ABW,JPN,1759.7751076125508
ABW,KEN,18.61300594590198
ABW,KHM,49146.796154429365
ABW,KNA,12190.672848840983
ABW,KOR,1519.4981217654524
ABW,LBN,1692.0914496274527
ABW,LCA,24749.375587975937
ABW,LKA,7484.1204817022235
ABW,MEX,22970590.678972546
ABW,MNG,783.4383411775106
ABW,MYS,8.460457248137264
ABW,NIC,3680.2989029397095
ABW,NLD,52637313.46456176
ABW,NOR,1144.2133893812038
ABW,NZL,1115.934311029305
ABW,PAN,15032482.907381002
ABW,PER,597009.6275776316
ABW,PHL,169603.40227050846
ABW,POL,297.80809513443165
ABW,PRT,11789.647175279277
ABW,PRY,83858.36015208693
ABW,ROU,2320544.4680932737
ABW,RUS,415.4084508835396
ABW,SAU,12425601.133615809
ABW,SGP,2882.4777844403657
ABW,SLV,459709.6724373289
ABW,SUR,694627.2293523641
ABW,SVK,2381.61871535064
ABW,SVN,53515.77627736745
ABW,SWE,14776516.849612959
ABW,THA,19227.235142116744
ABW,TTO,36694666.41106629
ABW,TUR,3407.026133824876
ABW,TZA,4250.533721464161
ABW,UKR,6251.431860648624
ABW,URY,58630.96872959124
ABW,USA,2560187208.994399
ABW,VCT,696.2956315216968
ABW,VEN,18555739.64892651
ABW,YEM,66708968.46968928
ABW,ZAF,1862.1466403150116
ABW,ZWE,14534.2364274895
AFG,AGO,23524.705788302123
AFG,ARE,2725593.833596707
AFG,ATG,10013.797198895265
AFG,AUS,144212.72402312374
AFG,AUT,44332.79598023926
AFG,AZE,957.7237604891383
AFG,BEL,6205128.624175293
AFG,BGD,5723732.836984907
AFG,BGR,3260.6602234321012
AFG,BHR,57751.92722150977
AFG,BIH,1859.6085031405705
AFG,BLR,110916.59452307952
AFG,BLZ,116654.47662876622
AFG,BMU,2724.267233900199
AFG,BOL,57.53110928733339
AFG,BRA,299632.1697171301
AFG,BRB,449.2502798760887
AFG,BWA,10894.530798426355
AFG,CAN,322121.75717412855
AFG,CHE,11797236.28157497
AFG,CHL,6420.471796466407
AFG,CHN,1278947.8631492394
AFG,CMR,1342.6745652793836
AFG,COL,15962.344690060576
AFG,CRI,36926.5117052199
AFG,CUB,47487.70048806965
AFG,CYP,52033.5041674938
AFG,CZE,413321.2560804242
AFG,DEU,3430715.4141196604
AFG,DMA,14354.857812914495
