reporterISO,partnerISO,primaryValue
ABW,AGO,64036.879876072846
ABW,ARG,7838203.270529903
ABW,ATG,222673.89480217686
ABW,AUS,2143.0196167522886
ABW,AUT,255.47006820813158
ABW,BEL,1220975.2566578246
ABW,BGD,16000.236819685082
ABW,BGR,55170.144347749694
ABW,BHR,36390.653537622005
ABW,BHS,160356.28373720284
ABW,BLZ,34383.50494440716
ABW,BMU,11160.950304710666
ABW,BOL,8416.681068831596
ABW,BRA,140406734.31948933
ABW,BRB,23052.512460538856
ABW,CAN,109086599.43892887
ABW,CHE,15665571.504660614
ABW,CHL,171578.2865066216
ABW,CHN,12999.683916654543
ABW,COL,58252360.61751989
ABW,CRI,228489454.48761603
ABW,CUB,18242.515507524608
ABW,CYM,48562.907328901805
ABW,DEU,86889.92635166824
ABW,DMA,1674.3866253896012
ABW,DNK,19505737.7029142
ABW,DOM,317863.6059536958
ABW,ECU,39728434.25307777
ABW,ESP,53889163.461363405
ABW,ETH,14807.220077116124
ABW,FIN,11422.115565522163
ABW,FRA,118340162.21205997
ABW,GBR,1758924.4371960794
ABW,GHA,2299.230613873184
ABW,GRC,6861199.488214013
ABW,GRD,23515.450259298177
ABW,GUY,31602.623756077883
ABW,HKG,35724.31600302819
ABW,HND,2605645.8071163115
ABW,HTI,62386.76697515774
ABW,IND,416.5626589890553
ABW,IRL,517.9281377405933
ABW,ISR,1417289.3592947938
ABW,ITA,21214921.856664896
ABW,JAM,645275.8987476302
ABW,JPN,6363.1573358464875
ABW,KHM,120209.2438781893
ABW,KNA,15635.744493069658
ABW,KOR,171716.5657830313
ABW,LBN,7747.089138464424
ABW,LCA,1245.619982250476
ABW,LKA,20155.28662331224
ABW,MEX,157200453.03503942
ABW,MNG,8759.206223976893
ABW,MWI,4072.058643411967
ABW,NAM,597.181624410091
ABW,NGA,19312.398118014076
ABW,NIC,291324.56004209386
ABW,NLD,27815568.008918274
ABW,NZL,3321.9244856490486
ABW,PAK,321.3715826185095
ABW,PAN,19597520.613311104
ABW,PER,48089731.201039515
ABW,POL,216984.39739141424
ABW,PRT,2345.60575364345
ABW,QAT,5495616.782565179
ABW,ROU,1448991.583833515
ABW,RUS,17015.608300970904
ABW,SAU,9655442.411989734
ABW,SDN,25976152.839444373
ABW,SLV,1044070.4599090108
ABW,SRB,98.44547214389785
ABW,SUR,797316.3876849753
ABW,SVK,147.26140874417777
ABW,SVN,84916.9489140736
ABW,SWE,1391205.3771713774
ABW,THA,12858.11770051373
ABW,TTO,548374.6373981879
ABW,TUR,460.49700192930726
ABW,TZA,32356.829976552206
ABW,UGA,913.6716133685725
ABW,URY,24.40796830013996
ABW,USA,2377607248.3494945
ABW,VCT,3994.7708117895736
ABW,VEN,9356992.352401884
ABW,VGB,3002.993699860553
ABW,YEM,46690824.296270505
ABW,ZAF,316.4899889584815
AFG,AGO,158862.47458368816
AFG,AIA,184.6869601377257
AFG,AND,6294.3716131819765
AFG,ARE,3062745.219858239
AFG,ARG,49810.96810798229
AFG,ATG,404.35867483898534
AFG,AUS,325943.1950811257
AFG,AUT,150474.31097141953
AFG,AZE,1293.622319907418
AFG,BDI,3046.928042800805
AFG,BEL,3372408.3000831716
AFG,BEN,76985.17281547145
AFG,BFA,3654.7922213369243
AFG,BGD,9521891.772638688
AFG,BGR,15800.091479623934
AFG,BHR,144069.6600894628
AFG,BIH,4389.366299308503
AFG,BLR,1167189.0441126928
AFG,BMU,3760.4543161082297
AFG,BOL,23296.592143540256
AFG,BRA,265160.8452222305
AFG,BRB,268.4876513015396
AFG,BRN,14383.731250322433
AFG,CAN,566814.8574489435
AFG,CHE,329729.7797544971
AFG,CHL,87657.47315401648
AFG,CHN,151121.12213137324
AFG,CIV,68094.97716161713
AFG,COL,359000.5337478919
AFG,CRI,54894.33430595811
AFG,CUB,41820.61288545981
AFG,CYP,18226.243528657847
AFG,CZE,912858.0144252345
AFG,DEU,3806015.856935158
AFG,DMA,1652.4194539194752
AFG,DNK,5108306.259984898
AFG,DOM,1613576.9133846427
AFG,DZA,8843.820514084045
AFG,ECU,2042.1333477783767
AFG,EGY,1738544.9845375028
AFG,ESP,92920.86032218998
AFG,EST,19.02194329524241
AFG,ETH,10266.06062294905
AFG,FIN,11508323.695959315
AFG,FJI,3968.7356456027574
AFG,FRA,887694.2127067336
AFG,FRO,52.883931316969914
AFG,GAB,13728.668569885389
AFG,GBR,651098.8263851003
AFG,GEO,47133.41398545694
AFG,GHA,12965.512761034346
AFG,GRC,1394899.9299730754
AFG,GRL,16254.893288949876
AFG,GTM,2371.6409198302663
AFG,GUY,23133.872354872656
AFG,HND,57249.703246921614
AFG,HRV,37126.14698239956
AFG,HUN,30103.160903505952
AFG,IDN,200820.6271841182
AFG,IND,37922482.98335781
AFG,IRL,36779.009534844474
AFG,ISR,928316.3943486565
AFG,ITA,987911.1810186999
AFG,JAM,3173.035879018195
AFG,JOR,1076067.5896567237
AFG,JPN,491103.7805787394
AFG,KAZ,724962.2200549837
AFG,KEN,33067.10185408628
AFG,KGZ,104379.04923766186
AFG,KHM,2749.9644284824353
AFG,KNA,29756.567753643965
AFG,KOR,53576.30401775055
AFG,KWT,21896.388362055557
AFG,LBN,145597.59890505156
AFG,LKA,251190.53776617371
AFG,LUX,121103.38911691777
AFG,MAR,1497.4036336463432
AFG,MDA,1355.4558396011057
AFG,MDG,15655.779367049357
AFG,MEX,768602.0401777474
AFG,MKD,7161.859282531968
AFG,MLI,42.30714505357593
AFG,MNE,5640.681474162345
AFG,MOZ,192650.46659511802
AFG,MUS,30597.015462112115
AFG,MYS,11784.980694250911
AFG,NCL,5476.334487608069
AFG,NER,22546.45391778262
AFG,NGA,62150.82328158972
AFG,NIC,74.03750384375788
AFG,NLD,153318.65287732915
AFG,NOR,356984.14429787867
AFG,NZL,393916.94600018545
AFG,PAK,52838065.49013818
AFG,PER,34118.27168887897
AFG,PHL,18043.183766406797
AFG,POL,956302.570801597
AFG,PRT,7295.5417249118345
AFG,PYF,344.15235303197346
AFG,QAT,66891.66432442024
AFG,ROU,65362.10644693423
AFG,RUS,9364899.720532186
AFG,RWA,1063.3738189427643
AFG,SAU,164674.86692844096
AFG,SDN,1834287.7371299588
