Index,Source,Target,Weight
1,ABW,ATG,175.226036524899
2,ABW,AUT,3442.35948906284
3,ABW,BEL,4335.70210230775
4,ABW,BGR,607.079597316922
5,ABW,BRA,6532.8772305706
6,ABW,BRB,3045.86192936777
7,ABW,CAN,30519.400792766
8,ABW,CHE,8154.67538365799
9,ABW,CHN,9088.33883571272
10,ABW,DEU,18434.2040560337
11,ABW,DNK,14030.6789681256
12,ABW,DOM,16930.8704815217
13,ABW,ECU,208.339439008372
14,ABW,ESP,210208.26442689
15,ABW,FIN,232.028878467991
16,ABW,FRA,16612.4636900804
17,ABW,GBR,92874.2117195945
18,ABW,GRC,1351.41169246623
19,ABW,GRD,18863.4388377103
20,ABW,GTM,587.652709198673
21,ABW,GUY,1003502.24867284
22,ABW,HKG,294301.147364214
23,ABW,HUN,2251.70309207745
24,ABW,IND,257211.038990803
25,ABW,IRL,44813.831125818
26,ABW,ITA,95355.8194497482
27,ABW,KOR,109688.275051485
28,ABW,LKA,13.5586378249832
29,ABW,MEX,165804.556540661
30,ABW,NAM,46.3467621187168
31,ABW,NGA,20432.8237490564
32,ABW,NLD,2471450.56898431
33,ABW,NOR,763.49371186855
34,ABW,NZL,2161.48433065763
35,ABW,PAK,97579.9968061588
36,ABW,PER,7936.6471240667
37,ABW,POL,3568.54176860575
38,ABW,PRT,116.652373495425
39,ABW,PRY,114.815751859211
40,ABW,ROU,78.5095742690706
41,ABW,SAU,42413731.0350055
42,ABW,SRB,15.3120776340499
43,ABW,SUR,54676.149963539
44,ABW,SVK,14136103.0360621
45,ABW,SVN,41133.0377575969
46,ABW,SWE,29135.8320819086
47,ABW,THA,17833.024988525
48,ABW,TTO,5371.60553824483
49,ABW,TUR,12834.4179368862
50,ABW,USA,4528495.23027826
51,ABW,ZAF,303.170032675596
52,AFG,ALB,219.657961259487
53,AFG,ARG,2458.82998007318
54,AFG,AUS,414909.671319953
55,AFG,AUT,1266286.58264697
56,AFG,AZE,14303.2889907232
57,AFG,BEL,637381.433764665
58,AFG,BGR,36404.8506876141
59,AFG,BIH,49366.8898255009
60,AFG,BRA,428600.365054692
61,AFG,CAN,3812964.91271759
62,AFG,CHE,3016184.93121668
63,AFG,CHL,15502.4729734309
64,AFG,CHN,17452437.9190116
65,AFG,CYP,624.865610088711
66,AFG,CZE,346590.118766528
67,AFG,DEU,6866035.58697358
68,AFG,DNK,37757.5858401958
69,AFG,DOM,8262.08795290111
70,AFG,ECU,207.913183874235
71,AFG,EGY,234127.175648012
72,AFG,ESP,2594455.54275736
73,AFG,EST,5103.24234107105
74,AFG,FIN,288435.228645148
75,AFG,FRA,4155707.67085236
76,AFG,GBR,2057000.60472204
77,AFG,GEO,1516.06370478498
78,AFG,GRC,22623.7147178902
79,AFG,GRD,1860.62435250509
80,AFG,GTM,574852.63997648
81,AFG,HKG,4859.54110720661
82,AFG,HRV,21.519676674881
83,AFG,HUN,11921.9008778841
84,AFG,IND,275158218.633476
85,AFG,IRL,150382.058134873
86,AFG,ISR,76146.5482341943
87,AFG,ITA,1925267.50253202
88,AFG,JPN,493125.946466503
89,AFG,KGZ,1896079.26134677
90,AFG,KOR,1878436.43719286
91,AFG,LKA,24764.3059255362
92,AFG,LTU,20097.3088146586
93,AFG,LUX,12378.5856625193
94,AFG,MEX,3178274.56914799
95,AFG,MKD,1320.88603110292
96,AFG,MLT,15.6774982975869
97,AFG,MNE,1324.08377228882
98,AFG,MUS,5980.96001369025
99,AFG,MYS,249508.758940843
100,AFG,NGA,11447.7847413023
101,AFG,NLD,1456436.96272071
102,AFG,NOR,200689.821745635
103,AFG,NZL,91421.7713527388
104,AFG,PAK,272606022.420348
105,AFG,PER,36954.7214660106
106,AFG,PHL,9104.06475328282
107,AFG,POL,454686.351584008
108,AFG,ROU,360791.520364995
109,AFG,SAU,11343896.7561636
110,AFG,SLV,502.02508802945
111,AFG,SRB,2676.3028664703
112,AFG,SVK,174498.739736877
113,AFG,SVN,2789.64617583702
114,AFG,SWE,375789.577910926
115,AFG,THA,33735.8384392973
116,AFG,TTO,51773.802757916
117,AFG,TUR,14209425.5409865
118,AFG,UKR,387340.304094802
119,AFG,USA,9836965.34787848
120,AFG,UZB,23469595.6221527
121,AFG,ZAF,21749.2163061336
122,AFG,ZWE,196.900075495928
123,AGO,ARG,74.8926132279464
124,AGO,ARM,10696027.6045114
125,AGO,ATG,942.597014754352
126,AGO,AUS,63633.5572926027
127,AGO,AUT,9451.81858994954
128,AGO,AZE,477067.647144156
129,AGO,BEL,235685558.036178
130,AGO,BFA,4424855.48164531
131,AGO,BGR,88721.2716790473
132,AGO,BRA,456279817.841233
133,AGO,CAN,213811.390385112
134,AGO,CHE,178355.611651892
135,AGO,CHL,79916.1458589338
136,AGO,CHN,7302675634.95042
137,AGO,CYP,52.4082756621203
138,AGO,CZE,28124.5620543252
139,AGO,DEU,48800167.787839
140,AGO,DNK,28872.6534714537
141,AGO,DOM,405466.053382177
142,AGO,ECU,214.642221234496
143,AGO,EGY,30321.5819926121
144,AGO,ESP,970470790.77002
145,AGO,FIN,16202.6057218897
146,AGO,FJI,18.2445474209385
147,AGO,FRA,729695057.385441
148,AGO,GBR,277188394.247349
149,AGO,GRC,953689.887883454
150,AGO,GUY,210852.892549285
151,AGO,HKG,7813059.19466772
152,AGO,IND,2489715332.81181
153,AGO,IRL,4408810.45085899
154,AGO,ISL,278.659120942906
155,AGO,ISR,827.679872110807
156,AGO,ITA,261759919.231419
157,AGO,JPN,1066110.15789696
158,AGO,KOR,26529.6229407677
159,AGO,MAC,81560.1730103465
160,AGO,MDV,186.726648347878
161,AGO,MEX,862.856266675517
162,AGO,MLT,340.4284559586
163,AGO,MUS,14859518.9403479
164,AGO,MYS,180032735.584321
165,AGO,NAM,7956471.92011114
166,AGO,NGA,1014939.77556365
167,AGO,NLD,323415394.847894
168,AGO,NOR,16069006.4606519
169,AGO,NZL,1954.10210342135
170,AGO,PAK,4057.54910760664
171,AGO,PER,1116.69947585286
172,AGO,PHL,1005209.75555973
173,AGO,POL,1323719.59314509
174,AGO,PRT,41444870.2369117
175,AGO,ROU,3510.14067682961
176,AGO,SAU,214667.928971323
177,AGO,SLV,43.2752421133136
178,AGO,SRB,25943.6255913133
179,AGO,SVK,25565.5509440516
180,AGO,SVN,64404.1115276202
181,AGO,SWE,23026.7062538619
182,AGO,TGO,218320.123516924
183,AGO,THA,207922289.954389
184,AGO,TTO,1693.64738742559
185,AGO,TUR,3405092.37514118
186,AGO,UKR,18042.9411576898
187,AGO,USA,791471936.810767
188,AGO,ZAF,333541426.150829
189,AGO,ZWE,337932.9038918
190,AIA,ARM,12952.3664570614
191,AIA,ATG,221629.023765008
192,AIA,AUT,12413.9946351281
193,AIA,BEL,445.517727800701
194,AIA,BFA,1294.7954923343
195,AIA,BGR,29840.5178973438
196,AIA,BIH,946.533046386175
197,AIA,BRB,145217.468161681
198,AIA,CAN,16289.3440894473
199,AIA,CZE,43168.4714098113
200,AIA,DEU,55173.1601392233
201,AIA,DNK,14.2857545926325
202,AIA,ESP,6507.81922244245
203,AIA,FIN,34.9388504414135
204,AIA,FJI,3060.14933932015
205,AIA,FRA,47526.5088673079
206,AIA,GBR,84126.1502882638
207,AIA,GRD,25.239683860083
208,AIA,GUY,133814.573465923
209,AIA,IRL,6237.00898972677
210,AIA,ITA,5892.10113030031
211,AIA,JPN,1656.8218407157
212,AIA,KOR,3247.81581816281
213,AIA,LUX,241528.134288291
214,AIA,MEX,620.759904083105
215,AIA,MSR,9903.69372684793
216,AIA,NLD,1139.53971576369
217,AIA,NZL,13135.7136884914
218,AIA,PER,660.491434823977
219,AIA,POL,48222.6985488559
220,AIA,SVK,1422.81397967349
221,AIA,SVN,348.008762067326
222,AIA,TTO,2021.83156119612
223,AIA,TUR,2238.46021412368
224,AIA,UKR,14.0995266214076
225,AIA,USA,536876.618244355
226,AIA,ZAF,26464.3367939754
227,ALB,AND,1121.62706797147
228,ALB,ARE,3808383.68517498
229,ALB,ARG,209779.117793119
230,ALB,ARM,517470.206926143
231,ALB,AUS,1242536.59757702
232,ALB,AUT,19764688.9248469
233,ALB,BEL,3011069.48514974
234,ALB,BFA,12934.8051593749
235,ALB,BGD,70751.0628901192
236,ALB,BGR,19396258.0061687
237,ALB,BHR,11831.8447555591
238,ALB,BIH,15167810.108148
239,ALB,BLR,509436.655456489
240,ALB,BMU,6874.69287799486
241,ALB,BOL,17330.3750021921
242,ALB,BRA,2456789.74918843
243,ALB,BRN,1749.63041245536
244,ALB,CAN,5875505.02653058
245,ALB,CHE,17308464.7404887
246,ALB,CHL,254537.189367473
247,ALB,CHN,84200174.2514659
248,ALB,CIV,282420.483566758
249,ALB,CMR,633.964294922825
250,ALB,COL,9079.08247786297
251,ALB,CRI,120956.825302641
252,ALB,CYP,960998.350814984
253,ALB,CZE,27702417.592273
254,ALB,DEU,97985579.2681628
255,ALB,DNK,1911849.91666932
256,ALB,DOM,715848.052689893
257,ALB,DZA,3455.86556921594
258,ALB,ECU,196482.013978685
259,ALB,EGY,1075538.44058207
260,ALB,ESP,57774554.1509036
261,ALB,EST,2372819.44522632
262,ALB,FIN,1538923.24039667
263,ALB,FRA,36526003.242239
264,ALB,GBR,17614089.7697451
265,ALB,GEO,451475.316617842
266,ALB,GHA,45026.6123088601
267,ALB,GIN,21087.2127001833
268,ALB,GRC,144381398.979772
269,ALB,HKG,1845395.14880128
270,ALB,HRV,17679333.8041855
271,ALB,HUN,7010521.71099267
272,ALB,IDN,0.00455223929660944
273,ALB,IND,3429846.14097738
274,ALB,IRL,1426984.96892901
275,ALB,IRQ,747023.085195114
276,ALB,ISL,126382.789544167
277,ALB,ISR,2210732.93840797
278,ALB,ITA,723484950.349204
279,ALB,JOR,62296.4156288115
280,ALB,JPN,8736935.43279784
281,ALB,KAZ,42397.7868152138
282,ALB,KEN,2130.78030428187
283,ALB,KHM,20825.4312133525
284,ALB,KNA,2036.38217334782
285,ALB,KOR,3796657.3766384
286,ALB,KWT,68027.4837770338
287,ALB,LBN,353224.359881837
288,ALB,LKA,226518.958518638
289,ALB,LTU,1649078.06783223
290,ALB,LUX,2871145.27683264
291,ALB,LVA,1999800.7433671
292,ALB,MAC,241511.862102005
293,ALB,MAR,171882.156870059
294,ALB,MDA,2682887.88753281
295,ALB,MEX,2478417.85192655
296,ALB,MKD,52565209.1950386
297,ALB,MLT,2294551.36849346
298,ALB,MNE,38076676.1818193
299,ALB,MOZ,117882.05706758
300,ALB,MUS,120292.525298886
301,ALB,MYS,7667941.40192384
302,ALB,NER,2157.86198969734
303,ALB,NGA,29732.275165189
304,ALB,NLD,10454380.9828834
305,ALB,NOR,2919634.02852415
306,ALB,NZL,139326.325484673
307,ALB,PAK,45994.698552956
308,ALB,PAN,26021.6849077319
309,ALB,PER,209928.315780706
310,ALB,POL,19404233.2786293
311,ALB,PRT,1016311.52210905
312,ALB,PYF,12234.5863322094
313,ALB,QAT,61501.4324223685
314,ALB,ROU,16055869.1056742
315,ALB,RUS,33084.4647259444
316,ALB,SAU,1967716.91918998
317,ALB,SDN,4238.2382451274
318,ALB,SGP,200167.032238814
319,ALB,SLV,14821.6384088703
320,ALB,SRB,200811484.612906
321,ALB,SVK,31453286.7048922
322,ALB,SVN,10457752.8906756
323,ALB,SWE,13875367.0322342
324,ALB,SWZ,237552.658330643
325,ALB,SYR,4532.87531216147
326,ALB,TCA,18047.8352287736
327,ALB,TGO,34183.4775106102
328,ALB,THA,499250.038815837
329,ALB,TJK,10734.1194269345
330,ALB,TTO,6246.1101576005
331,ALB,TUN,287526.606647624
332,ALB,TUR,26785763.78927
333,ALB,UKR,14225343.3594457
334,ALB,URY,18262.1008556662
335,ALB,USA,55101427.6077471
336,ALB,VEN,81827.6373471792
337,ALB,YEM,11036.1948529792
338,ALB,ZAF,538268.965741777
339,ALB,ZWE,23609.6138743537
340,AND,ARG,453.70099869626
341,AND,ARM,3812.07415577627
342,AND,AUT,372147.944974334
343,AND,AZE,302.339042083996
344,AND,BEL,1180867.90305386
345,AND,BFA,3309.36416265265
346,AND,BGR,49581.5875012868
347,AND,BIH,7892.97625097451
348,AND,BOL,4784.81734067258
349,AND,BRA,30146.5839818919
350,AND,BRB,1812.41199995464
351,AND,CAN,111826.79995633
352,AND,CHE,1977197.80631087
353,AND,CHL,25708.4651860491
354,AND,CHN,68224.8241782217
355,AND,CZE,827666.215392918
356,AND,DEU,1046647.47800416
357,AND,DNK,44342.9677711336
358,AND,EGY,42480.5490086658
359,AND,ESP,16054906.7556655
360,AND,EST,913.22472529282
361,AND,FIN,70942.1675511506
362,AND,FRA,3004650.31830455
363,AND,GBR,5017927.32134664
364,AND,GEO,12657.8494036088
365,AND,GRC,229339.077798167
366,AND,GTM,495520.351914531
367,AND,GUY,303.633119564041
