reporterISO,partnerISO,primaryValue
ABW,ARE,15.168959337923468
ABW,ATG,660.149723289115
ABW,AUT,1500.7576406835178
ABW,BEL,23969.30443850422
ABW,BGD,5.570883740836413
ABW,BGR,695.803379230468
ABW,BHR,20549.918281913793
ABW,BHS,7480.025598821052
ABW,BMU,46.795423423025866
ABW,BRA,909.7253148785862
ABW,BRB,2954.7967361396336
ABW,BWA,84.04680882125079
ABW,CAN,23618007.203329362
ABW,CHE,221493.57888676436
ABW,CHL,6991549.930237446
ABW,CHN,361941.98790726403
ABW,CIV,197858.18486336025
ABW,COL,12196729.078205261
ABW,CRI,24554.784264484657
ABW,CUW,7487105.077878906
ABW,CYM,7207.052295520068
ABW,CZE,2944.769145406128
ABW,DEU,546747.2969090063
ABW,DNK,13892.112784523762
ABW,DOM,26276995.364778593
ABW,ECU,18125728.16690736
ABW,ESP,202652.96706381417
ABW,FIN,65.73642814186968
ABW,FRA,4341806.401337631
ABW,GBR,63056.27597415328
ABW,GHA,274.44847331555775
ABW,GRC,583.2715276655724
ABW,GRD,109310.94596840038
ABW,GUY,4890.500010712206
ABW,HKG,83267.12074591595
ABW,HND,31146.810995016385
ABW,HUN,658.478458166864
ABW,IND,139659.82702927254
ABW,IRL,25100.910810631452
ABW,ISR,254589.38695622407
ABW,ITA,5382.172282469076
ABW,JAM,858.4731844628913
ABW,JOR,4782993.653369919
ABW,KNA,646.8860061905575
ABW,KOR,31308542.10633848
ABW,KWT,397955.2627780044
ABW,LBN,4433.671388400771
ABW,LCA,491.35194594177165
ABW,LUX,50.69504204161136
ABW,MAR,46.284016295617086
ABW,MEX,2916296.915695087
ABW,MNE,63.50807464553511
ABW,MNG,6719.5999681968815
ABW,MOZ,88200.9611179551
ABW,MUS,35.0965675672694
ABW,MYS,47.909600171193155
ABW,NIC,165461.93216333046
ABW,NLD,4323867.041515389
ABW,NZL,7191.947401345164
ABW,PAN,1693935.8336342578
ABW,PER,1439872.0372754466
ABW,PHL,851.2310355998039
ABW,PRT,505.8947379472251
ABW,PRY,977562.5232791253
ABW,PSE,453930.0915010771
ABW,RUS,6153.041091753818
ABW,RWA,901.763964924557
ABW,SAU,1301296.86298178
ABW,SDN,66117754.01975318
ABW,SGP,1140776.28464139
ABW,SLV,3195991.105838412
ABW,SUR,1256256.0100052005
ABW,SVK,353.5511228168162
ABW,SVN,59898.14198147311
ABW,SWE,1981.6374393692652
ABW,SYC,116.7283982868676
ABW,THA,62764.456371157044
ABW,TTO,571379.2083876177
ABW,TZA,244.56179622271853
ABW,URY,89933.56167019263
ABW,USA,30924184.55352321
ABW,VCT,449.7970528537506
ABW,VEN,2715209.182009108
ABW,YEM,693631.2916599158
ABW,ZAF,149.50079315746007
AFG,AGO,170313.88221564447
AFG,ALB,3866.7504045145542
AFG,AND,1012.4457259991207
AFG,ARE,13617716.677515369
AFG,ARG,3620.8237417753307
AFG,ARM,8.913413985338261
AFG,AUS,722131.3757896608
AFG,AUT,117660.26452208578
AFG,AZE,1899.6713556252168
AFG,BEL,197295.0760352179
AFG,BEN,10164.805499660963
AFG,BFA,1657.7490441189066
AFG,BGD,344670.5770455489
AFG,BGR,130739.17089507119
AFG,BHR,97578.22081076475
AFG,BIH,6960.819234175098
AFG,BLR,246790.1497190531
AFG,BMU,4135.26700082287
AFG,BOL,1350.2206631502622
AFG,BRA,166359.9586223533
AFG,BRB,4771.461924026387
AFG,BRN,4705.725495884518
AFG,CAN,1314133.1813226521
AFG,CHE,325341.43381509493
AFG,CHL,6894.442154403033
AFG,CHN,6557288.927877368
AFG,CIV,811.2621731127989
AFG,CMR,257.93191720072593
AFG,COD,278.60323840947353
AFG,COG,2959.574326035775
AFG,COL,14978.435113986863
AFG,CPV,457.8363951801516
AFG,CRI,22519.740433957115
AFG,CYP,46.35699487262204
AFG,CZE,29404.238560882757
AFG,DEU,5219439.638782232
AFG,DNK,154226.0167464375
AFG,DOM,415805.9268889428
AFG,DZA,657.3642814186967
AFG,ECU,1866.803141554282
AFG,EGY,244072.5957520775
AFG,ESP,782546.1203047194
AFG,EST,4197.103810346153
AFG,ETH,16.22742724868239
AFG,FIN,3648846.401168486
AFG,FRA,3871951.381574999
AFG,GAB,16695.743033267427
AFG,GBR,4015972.0963965985
AFG,GEO,7130.731188270609
AFG,GHA,5050.5526147631845
AFG,GRD,500.7600544032962
AFG,GRL,279.8979117908439
AFG,GTM,50795.31794894642
AFG,GUY,349.5567991746365
AFG,HKG,134098.42437547466
AFG,HND,2333.6431990363735
AFG,HRV,2836.1369124598177
AFG,HUN,42274.65126733712
AFG,IDN,138315.5727826087
AFG,IND,176997864.7386443
AFG,IRL,57887.23734728299
AFG,IRN,16246018.958990682
AFG,IRQ,9482264.16626393
AFG,ISL,12018.624582480477
AFG,ISR,557.0883740836413
AFG,ITA,1326888.6878668913
AFG,JOR,1429191.839795237
AFG,JPN,315022.8908651916
AFG,KAZ,6041680.797039621
AFG,KEN,87690.01637389681
AFG,KGZ,40521.494154095904
AFG,KNA,14422.49378486546
AFG,KOR,34836.40729657234
AFG,KWT,68246.92628740777
AFG,LBN,559459.3422037413
AFG,LCA,3814.9411857247756
AFG,LKA,9638.743048395161
AFG,LTU,10696.096782405913
AFG,LUX,16742.733994709757
AFG,LVA,114232.32260224617
AFG,MDA,2991.564568829154
AFG,MDG,1518.201748941199
AFG,MEX,1723949.526876388
AFG,MKD,769.1719180972835
AFG,MLT,623.3818905995946
AFG,MMR,246294.77559505045
AFG,MNE,690.7895838637152
AFG,MNG,3880.1205254925617
AFG,MOZ,959783.8221730859
AFG,MRT,41043.05143168049
AFG,MUS,299.713545256999
AFG,MYS,20797.223181290497
AFG,NER,1123.090162152621
AFG,NGA,6310.407415664965
AFG,NIC,8695.592431071556
AFG,NLD,588824.0274900642
AFG,NOR,77969.86043051306
AFG,NPL,44710.798727204885
AFG,NZL,46596.219205132664
AFG,PAK,217487804.29305536
AFG,PER,36700.66454425706
AFG,PHL,642726.227301275
AFG,POL,65664.56374161289
AFG,PRT,11269.907835302798
AFG,PRY,536.4761042425466
AFG,PYF,137.04374002457575
AFG,ROU,11086.615732638546
AFG,RUS,10310764.324935999
AFG,SAU,506875.7705739864
AFG,SDN,56265.36869407369
AFG,SEN,168931.4785571234
AFG,SGP,121262.51939417615
AFG,SLV,58.661405791007425
AFG,SRB,2247.294501053409
AFG,SVK,3423.0200440545746
AFG,SVN,17674.185756177605
AFG,SWE,323865.6393044541
AFG,SYC,17831.66238358682
AFG,TGO,753.5221914925258
AFG,THA,41843.70441379723
AFG,TJK,2618683.0365200094
AFG,TKM,509483.5012530719
AFG,TTO,1389.2820286758852
AFG,TUN,7599.799599249035
AFG,TUR,9893380.902039932
AFG,TZA,1677.9501827399276
AFG,UGA,14222.466190355362
AFG,UKR,148198.3205388525
AFG,URY,5805.417946325626
AFG,USA,13645276.396469662
AFG,UZB,146416.75191853303
AFG,VNM,191364.31320472347
AFG,YEM,76144.51023487434
AFG,ZAF,136319.50341182045
AFG,ZMB,1284.0870309976708
AFG,ZWE,9890.62498585334
AGO,AFG,22052.78338791647
AGO,ALB,1258.5350585435767
AGO,ARE,588627326.1565896
AGO,ARG,79234.76858005616
AGO,ARM,406.9586281518408
AGO,ATG,86609.07551812737
AGO,AUS,10727961.123226749
AGO,AUT,11374632.045952398
AGO,AZE,5529.726051759114
AGO,BDI,2500.212622887382
AGO,BEL,333521683.67044324
AGO,BEN,4347164.502388544
AGO,BFA,148589.78208261408
AGO,BGR,42.89023392069954
AGO,BHS,15038.366681270783
AGO,BLR,10974.640969447733
AGO,BLZ,178.1568620319485
AGO,BOL,23877.476219273765
AGO,BRA,18656446.762803752
AGO,BRB,9.470502359421902
AGO,BRN,12436.669269276583
AGO,BTN,908.9621038060917
AGO,BWA,45656.72698716167
AGO,CAF,57538.142931458846
AGO,CAN,576931087.0028634
AGO,CHE,64654356.85908418
AGO,CHL,32730307.518007364
AGO,CHN,8914311668.073757
AGO,CIV,8444806.867488377
AGO,CMR,7988129.192171519
AGO,COD,48202260.777082436
AGO,COG,240842579.88327822
AGO,COL,104714.78749975389
AGO,CPV,30419.002888694813
AGO,CRI,1653.995382654331
AGO,CUB,2614672.5740276324
AGO,CUW,46023302.468486235
AGO,CYP,327273.3756289656
AGO,CZE,2908.758952905361
AGO,DEU,47038449.05697047
AGO,DMA,374.00685082479345
AGO,DNK,21732604.788992107
AGO,DOM,30578.692271125885
AGO,DZA,1293816.9805546713
AGO,ECU,30808.26839008576
AGO,EGY,1332843.1938038892
AGO,ESP,1251207355.1899757
AGO,ETH,189763.45291118923
AGO,FIN,24911570.39948978
AGO,FRA,897179605.5876735
AGO,GAB,6919345.5216762135
AGO,GBR,563286771.8846668
AGO,GEO,3496.79915705309
AGO,GHA,18034503.97631739
AGO,GIN,1060352.657717002
AGO,GMB,11223.641088746777
AGO,GNQ,183499.59022917895
AGO,GRC,10256.498346416513
AGO,HKG,25326120.593474697
AGO,HND,1608024.8734121132
AGO,HUN,13.860358747200996
AGO,IDN,356708699.72112226
AGO,IND,1765746519.4300182
AGO,IRL,22833.731597153506
AGO,IRQ,694798.1411138528
AGO,ISR,31171647.9946803
AGO,ITA,616009184.1429969
AGO,JAM,551.5787700639542
AGO,JPN,151610375.41244
AGO,KAZ,416949.963573961
AGO,KEN,324394.9835633316
AGO,KGZ,1836.9599173546212
AGO,KHM,1114.1767481672825
AGO,KOR,79408063.73184748
AGO,KWT,140658.21852977027
AGO,LAO,7446.266043351583
AGO,LBN,152356.2888909193
AGO,LBR,113036.57363181532
AGO,LBY,481055.0586882341
AGO,LKA,21071.867749713732
AGO,LSO,7076.393345350864
AGO,LTU,1031.8000902915346
AGO,LUX,229418.45737911918
AGO,MAR,19638.880466825864
AGO,MEX,257915.20454950343
AGO,MHL,5943143.345255614
AGO,MLI,545.4285144140707
AGO,MLT,1236.7361904656836
AGO,MNE,10970.106270082693
AGO,MOZ,1526137.5731059278
AGO,MRT,185461.04268549
AGO,MUS,49545.211637502725
AGO,MYS,52636317.11912059
AGO,NAM,19824256.08000919
AGO,NER,1991.5909373490176
AGO,NGA,2442361.4519985258
AGO,NIC,2728.6188562616753
AGO,NLD,616765574.6933933
AGO,NOR,16174907.01354406
AGO,NPL,58924.908591948995
AGO,NZL,1156.0697938983724
AGO,OMN,43149.11288813621
AGO,PAK,354444.1354804723
AGO,PAN,216697968.68586004
AGO,PER,515822.99425274774
AGO,PHL,494339.6108919822
AGO,POL,2185125.1097707967
AGO,PRT,705573013.0251485
AGO,PYF,112.53185156489555
AGO,QAT,2949.097722072758
AGO,ROU,25261714.22496772
AGO,RUS,339796.56072273746
AGO,RWA,18654.839562844518
AGO,SAU,532815.8163603512
AGO,SDN,1307.7482455101253
AGO,SEN,27979120.09556998
AGO,SGP,254366882.90704668
AGO,SLB,1015.0150175803944
AGO,SOM,46814.214013883706
AGO,SRB,27291.202357983504
AGO,STP,16620738.882934302
AGO,SUR,317.9749021594608
AGO,SVK,5519.604313090387
AGO,SVN,10270.48126460601
AGO,SWE,809961.3444619833
AGO,SWZ,2726.485207788935
AGO,SYC,8971.42359773159
AGO,SYR,27959.173602044753
AGO,TCA,15469.447236020444
AGO,TCD,2634.2926527618333
AGO,TGO,431036.3570293278
AGO,THA,86755598.46223176
AGO,TTO,1018196.983813718
AGO,TUN,88509.82762519829
AGO,TUR,335148.2877508722
AGO,TZA,67226.08245416933
AGO,UGA,1648.1570964939344
AGO,UKR,33880.633056692
AGO,URY,52397.84393671916
AGO,USA,1625057034.3152525
AGO,VEN,146770.4974651924
AGO,VGB,2821.2960781742295
AGO,VNM,2057178.684174728
AGO,ZAF,766576637.8809755
AGO,ZMB,321755.1033141777
AGO,ZWE,245253.04818993274
AIA,ARE,3946.2625139707643
AIA,ARM,29052.71579683598
AIA,ATG,2410.521394659916
AIA,AUS,55741.70562243507
AIA,AUT,224.8971337059401
AIA,AZE,2785.4418704182067
AIA,BEL,17.449122053047812
AIA,BEN,169.54260450349315
AIA,BHR,7031.2285195987815
AIA,BLZ,8774.141891817351
AIA,BMU,244.0047078486349
AIA,BRB,511.96421578286635
AIA,BRN,531649.4905694859
AIA,CAN,98628.43545726161
AIA,CHE,22173.536192617714
AIA,CHL,74233.31940584982
AIA,CIV,28.05887013747076
AIA,COL,732.0141235459047
AIA,CRI,6589.241288661309
AIA,CZE,30413.12560634823
AIA,DEU,4035.7398202625823
AIA,DNK,6048.865565800177
AIA,ECU,184085.3965089466
AIA,ESP,657.6534102848461
AIA,EST,91.91958172380082
AIA,FIN,32.86821407093484
AIA,FJI,2460.8710419095955
AIA,FRA,79224.09476680872
AIA,GBR,33850.3608744443
AIA,GHA,3941.405817525503
AIA,GRD,393279.6518083577
AIA,GUY,9360.949259393234
AIA,IDN,737892.5200692352
AIA,IND,3334.173918890593
AIA,IRL,339503.87986111484
AIA,ISR,2228.353496334565
AIA,JPN,2131.420119244012
AIA,KAZ,6544.117130360534
AIA,KNA,14512.642939736425
AIA,KOR,87337.52984696286
AIA,KWT,28121.49578413175
AIA,LBN,5021.4118790032435
AIA,LCA,322605.42072484404
AIA,LKA,32462.096646227863
AIA,MEX,32216.420673256976
AIA,MMR,6271.533788921409
AIA,MSR,77106.99738966239
AIA,MUS,95.26211196830266
AIA,MYS,17999.52536664245
AIA,NCL,509.17877391244815
AIA,NGA,868.0606753808707
AIA,NLD,22320.9707449957
AIA,NPL,27.297330330098426
AIA,NZL,80619.23068011946
AIA,PAK,286.3434242789916
AIA,PHL,53598.586647335294
AIA,POL,397243.0069078221
AIA,PYF,519.2063646459537
AIA,RUS,119353.95579392381
AIA,RWA,265.59411069787234
AIA,SAU,446.39769959509215
AIA,SDN,30569.667439465735
AIA,SGP,26386.41173192255
AIA,SLV,128.63170557591278
AIA,SVK,30135.927344818192
AIA,SVN,2084.067607446902
AIA,TGO,423.8562327145458
AIA,THA,19041.263913527637
AIA,TTO,103535.30550984628
AIA,UGA,0.5570883740836413
AIA,USA,3169184.3976684855
AIA,VCT,641.6393478834377
AIA,YEM,40368.2948512229
AIA,ZAF,235.6472680606321
AIA,ZMB,309.9723276657493
ALB,AGO,184824.1736853539
ALB,AND,17691.040464935504
ALB,ARE,2558233.9341365676
ALB,ARG,112347.98454702925
ALB,ARM,91394.80447541403
ALB,AUS,392477.6729559106
ALB,AUT,13153909.966230163
ALB,AZE,3789.955772147124
ALB,BDI,21842.87805944549
ALB,BEL,3603236.4244805896
ALB,BEN,51826.02781728986
ALB,BFA,43239.98737207023
ALB,BGD,32.31112569685119
ALB,BGR,13966201.081569895
ALB,BHR,208410.48488047096
ALB,BIH,3394345.5912637413
ALB,BLR,241107.84830339995
ALB,BLZ,211491.91616036542
ALB,BMU,3299.6344396974073
ALB,BOL,47715.343455150185
ALB,BRA,428212.1067115058
ALB,BRB,9323.988117037905
ALB,BRN,96.93337709055359
ALB,BWA,714.7443839493118
ALB,CAN,3635224.0467302566
ALB,CHE,10634617.066530416
ALB,CHL,162093.9925609983
ALB,CHN,71230076.59343475
ALB,CIV,204751.93957070968
ALB,CMR,94617.5607194879
ALB,COD,22252.416563857714
ALB,COG,126659.85506509941
ALB,COL,287634.7551301175
ALB,CPV,12.05093570817733
ALB,CRI,6387.575297243031
ALB,CYM,4615368.547050022
ALB,CYP,56673.157383902915
ALB,CZE,5109127.671856209
ALB,DEU,45223465.37181902
ALB,DNK,1925249.5112328932
ALB,DOM,335402.5958081995
ALB,DZA,687960.1320117444
ALB,ECU,636284.0573433718
ALB,EGY,7456903.2653633505
ALB,ESP,57815512.509362765
ALB,EST,295784.4009545871
ALB,ETH,40460.127527160344
ALB,FIN,572833.9198887413
ALB,FRA,37056408.36691427
ALB,GAB,9672.778362609803
ALB,GBR,2633380.6990934582
ALB,GEO,68494.87350967979
ALB,GHA,117380.10255040562
ALB,GIN,1886.858323021293
ALB,GRC,61627887.45579347
ALB,HKG,4242992.293896171
ALB,HRV,2178086.855252624
ALB,HTI,51309.510518225616
ALB,HUN,8729791.529268177
ALB,IDN,100682.5818481365
ALB,IND,6842471.379984769
ALB,IRL,2675339.8728858167
ALB,IRN,157216.4671385185
ALB,IRQ,1502764.8300953412
ALB,ISL,271492.5624026699
ALB,ISR,128655.66037599837
ALB,ITA,546828264.690384
ALB,JAM,17746.607244808478
ALB,JOR,541294.361589996
ALB,JPN,3750601.3781367335
ALB,KAZ,337992.75870540825
ALB,KEN,12682.116836014095
ALB,KGZ,18133.226576422523
ALB,KHM,646.7796023111075
ALB,KNA,105700.92194184504
ALB,KOR,1073826.2801440305
ALB,KWT,901257.8317527856
ALB,LBN,871759.8925986472
ALB,LBY,2335972.942616791
ALB,LCA,44875.69688593364
ALB,LKA,70298.42483724061
ALB,LTU,347696.12400519714
ALB,LUX,93940.69834497626
ALB,LVA,213904.10882014758
ALB,MAC,11706.655092993638
ALB,MAR,1306803.8124753647
ALB,MDA,73117.84909847792
ALB,MDG,198.17638984301823
ALB,MEX,888703.58508254
ALB,MHL,589756.5934282801
ALB,MKD,28352338.722054284
ALB,MLI,1218.9093624950071
ALB,MLT,49550246.04513932
ALB,MMR,28617.050404767608
ALB,MNE,18533316.86201029
ALB,MNG,42196.65889496541
ALB,MOZ,63167.72707427245
ALB,MRT,2509.0758989190526
ALB,MUS,44332.53572120209
ALB,MYS,175793.1360607116
ALB,NAM,6916.80925262249
ALB,NCL,495.8086529344408
ALB,NER,97761.21041444188
ALB,NGA,124885.48124113122
ALB,NIC,3319.132532790335
ALB,NLD,9097192.426153088
ALB,NOR,1302255.7324046667
ALB,NZL,148584.58890479087
ALB,OMN,112753.51758603181
ALB,PAK,33609.69869684016
ALB,PAN,19318.710636472515
ALB,PER,45096.02533788372
ALB,PHL,63143.18176051032
ALB,POL,4264394.515051717
ALB,PRT,100974.49615615633
ALB,PSE,77714.94236141614
ALB,PYF,51334.57949505938
ALB,QAT,721755.184038233
ALB,ROU,6243386.341732459
ALB,RUS,6810368.048251451
ALB,RWA,818.981746712476
ALB,SAU,3965351.1844336614
ALB,SDN,98944.46612099554
ALB,SEN,4745194.65009997
ALB,SGP,92997.85078372816
ALB,SLE,44569.29828018764
ALB,SLV,4059.870660274389
ALB,SMR,99329.97127586142
ALB,SRB,106645637.97749981
ALB,SVK,1925259.6351999154
ALB,SVN,5069267.998690524
ALB,SWE,618336.9879751215
ALB,SWZ,6534.089539627029
ALB,SYC,42395.08040369303
ALB,TCA,7561.917589811347
ALB,TGO,753.5221914925258
ALB,THA,261353.00804774105
ALB,TKM,23271.252650595947
ALB,TON,262.9457125674787
ALB,TTO,39598.72628620327
ALB,TUN,388024.86558186007
ALB,TUR,30692821.295059282
ALB,TZA,3529.7119381939515
ALB,UKR,1638455.4024592678
ALB,URY,160618.6058390473
ALB,USA,90858250.93588749
ALB,VNM,44989.90000262079
ALB,YEM,4663.386779454161
ALB,ZAF,1537538.0412867577
ALB,ZMB,1834.1594340981028
AND,AGO,11313.434264146701
AND,ALB,143.59287095030302
AND,AND,397712.8725122638
AND,ARE,122584.11017160551
AND,ARG,145575.8047343188
AND,ARM,801.0930819322762
AND,ATG,5112.4000089655765
AND,AUS,22187.78205651978
AND,AUT,39914.345261628725
AND,AZE,83163.33741017766
AND,BEL,807259.9332448236
AND,BEN,51008.742961764845
AND,BFA,943.7868122468083
AND,BGD,2123.063793632757
AND,BGR,35158.17541347094
AND,BHR,59189.36958489398
AND,BHS,105.86628916898478
AND,BIH,4910.734017547298
AND,BLR,167.1265122250924
AND,BLZ,650.1221325556094
AND,BOL,331.3728775561724
AND,BRA,15765.558090762244
AND,BRB,2033.3725654052907
AND,BRN,417.2881607840997
AND,BTN,988.2491495591718
AND,BWA,61903.084655883795
AND,CAN,119579.43174245043
AND,CHE,375966.18133148766
AND,CHL,431217.20852782525
AND,CHN,952855.9886986287
AND,CIV,34807.025341546425
AND,CMR,5613.22245726677
AND,COD,34014.83731727387
AND,COG,960.2192480171534
AND,COL,333736.5706591952
AND,COM,19388.37843727029
AND,CPV,169.59608498740516
AND,CRI,15811.282233241907
AND,CUB,210.6206299432986
AND,CUW,31678.426503195053
AND,CYP,1275.4036945108292
AND,CZE,60938.225975887275
AND,DEU,585071.0690710166
AND,DNK,24339.44119639425
AND,DOM,4595.054319489062
AND,DZA,46092.37789493232
AND,ECU,249.57559158947132
AND,EGY,896.2348628117769
AND,ESP,28687395.210554518
AND,EST,1578.0982196575499
AND,ETH,1211129.348706361
AND,FIN,1334504.6430289887
AND,FRA,9714209.62553167
AND,GAB,11329.041652035028
AND,GBR,582868.1956827359
AND,GEO,5009.333088876362
AND,GHA,73.6799512679283
AND,GIB,162.6475216974599
AND,GIN,103053.54996823648
AND,GMB,3269.238583830656
AND,GNQ,4941.24574779586
AND,GRC,42674.64071992917
AND,GRD,20.0139569273289
AND,GRL,127.91640410358939
AND,GTM,281721.26203921967
AND,GUY,71867.33444125603
AND,HKG,1451717.368377401
AND,HND,21637.31244940863
AND,HRV,1129.5936118316733
AND,HTI,61.97552452843101
AND,HUN,4050.9940141217403
AND,IDN,27909.013364842263
AND,IND,2845805.7382804137
AND,IRL,18813.6303617282
AND,ISL,365.4499733988687
AND,ISR,57128.308056031616
AND,ITA,1443049.8671275924
AND,JAM,131.56087624684454
AND,JOR,23162.090626605885
AND,JPN,16463.075630919768
AND,KAZ,1614.5150866713973
AND,KHM,1589.462822488856
AND,KIR,922.1333442345511
AND,KNA,148.66014680096782
AND,KOR,84587.18454411192
AND,KWT,81630.09260387107
AND,LAO,1058.4679107589184
AND,LBN,7288.015620190766
AND,LCA,9790.271086145913
AND,LKA,135961.87440210534
AND,LTU,1881.4779635043933
AND,LUX,27212.095808863625
AND,LVA,325.1190034687094
AND,MAC,5477.618233600827
AND,MAR,81717.45241725301
AND,MDA,97196.87989149515
AND,MDG,2399.8732074776813
AND,MEX,108755.34947698253
AND,MKD,1069.1695784250653
AND,MLT,362.4155130252351
AND,MNE,89974.22912150074
AND,MNG,556.8660958223819
AND,MOZ,4248.690193786299
AND,MRT,8071384.411838499
AND,MUS,112539.55164040212
AND,MWI,28609.29016371662
AND,MYS,65372.649433593055
AND,NAM,9628.158369287572
AND,NCL,3069.5569412008635
AND,NER,625.0531557218455
AND,NGA,323356.09730892174
AND,NIC,8586.960198125247
AND,NLD,514460.23965826904
AND,NOR,1825080.7982856906
AND,NPL,47141.932391705894
AND,NZL,26697.26927301472
AND,OMN,176.98307682775425
AND,PAN,103225.24126259879
AND,PER,2349.492363279053
AND,PHL,122871.968876262
AND,PLW,112805.3819565706
AND,POL,51610.33824023078
AND,PRK,858.5968580819379
