reporterISO,partnerISO,primaryValue
ABW,AIA,720059.7594549367
ABW,ARG,39411.88672731342
ABW,ATG,752420.6780435807
ABW,AUS,458697.3580354579
ABW,AUT,50638.51731747725
ABW,BEL,7610519.007841008
ABW,BGD,105533.6785026951
ABW,BHR,58688.25625651522
ABW,BHS,43358.56724321547
ABW,BMU,43904.95909765757
ABW,BOL,603.171927902012
ABW,BRA,30710427.035923462
ABW,BRB,168629.3716089264
ABW,CAN,2996738.717067216
ABW,CHE,17160.6136771628
ABW,CHL,23400.836832494726
ABW,CHN,92384.90280278178
ABW,CIV,790.2669240568028
ABW,COL,25926355.858276382
ABW,CRI,1738348.0119597334
ABW,CUB,205592.26861045248
ABW,CYM,66400.10721742289
ABW,DEU,740933.4176080271
ABW,DMA,14666.944549308648
ABW,DNK,312215.0075385262
ABW,DOM,53296.36463150942
ABW,ECU,4258488.754717597
ABW,ESP,10558924.491604712
ABW,EST,73610.24572595528
ABW,FJI,817.2607294721706
ABW,FRA,35448017.67310791
ABW,GBR,5557075.097730315
ABW,GRC,1851.4027231436758
ABW,GRD,49042.159514464984
ABW,GTM,1316719.6645057104
ABW,GUY,34506.46070872761
ABW,HKG,56068.92631034814
ABW,HND,1192323.831763808
ABW,HTI,7748.152975086957
ABW,IND,1762.9747398864365
ABW,IRL,120671.98702052514
ABW,IRN,2636290.433355809
ABW,ISR,930.8208763919939
ABW,ITA,41028.72258960631
ABW,JAM,28277.407403912384
ABW,JPN,11773.022444605938
ABW,KNA,223.39701033407854
ABW,KOR,170475.18940681173
ABW,LBN,7564.781262437735
ABW,LCA,79562.84523048207
ABW,LKA,4144.014541697157
ABW,LUX,12570.735935673878
ABW,MEX,33195571.706191614
ABW,MLT,2422346.839842368
ABW,MYS,0.9308208763919938
ABW,NIC,2336688.9795132712
ABW,NLD,34107252.11290236
ABW,PAN,20123998.28976626
ABW,PER,304705.1447077956
ABW,PHL,42127.09122374886
ABW,PRT,1654.068697348573
ABW,RUS,2080.3846587361063
ABW,SDN,2467855.3333719946
ABW,SGP,863.8017732917704
ABW,SLV,15276523.819946138
ABW,SUR,94973.51566002792
ABW,SVK,733.4868505968911
ABW,SWE,33377.374985664115
ABW,THA,59214.170051676694
ABW,TTO,72125.58642811004
ABW,TUR,102665.81938253136
ABW,TZA,1318.0423609710633
ABW,UGA,3196.438889530107
ABW,UKR,4868.193183530128
ABW,USA,749961375.7533039
ABW,VEN,36958622.67206169
ABW,VNM,52296.30929833139
ABW,ZAF,152.654623728287
ABW,ZMB,1151.4254240968964
AFG,AIA,186.16417527839877
AFG,AND,11640.845880158276
AFG,ARE,1642098.340878172
AFG,AUS,96446.07428648006
AFG,AUT,137555.77829233246
AFG,BEL,4394802.817960823
AFG,BEN,221637.75887769766
AFG,BFA,857.2860271570264
AFG,BGD,3012093.538244178
AFG,BGR,1002.4940838741775
AFG,BHR,70660.47436866903
AFG,BLR,358645.2836738353
AFG,BRA,1017800.5023655674
AFG,BRB,825.6381173596986
AFG,BRN,23126.24467395909
AFG,CAN,216243.65189900607
AFG,CHE,190554.5818293604
AFG,CHL,126623.2870991085
AFG,CHN,74406.09757527043
AFG,COL,966917.179157599
AFG,CRI,365945.71180737764
AFG,CUB,27593.254059764266
AFG,CYP,23835.530181769787
AFG,CZE,32516.36567500152
AFG,DEU,5096244.298246167
AFG,DMA,5563.516378194948
AFG,DNK,998701.9196237564
AFG,DOM,541413.9360936612
AFG,DZA,2136379.119376343
AFG,ECU,165562.31682121477
AFG,EGY,1578998.32410897
AFG,ESP,444903.48623536987
AFG,ETH,21383.866207604577
AFG,FIN,6410804.458318648
AFG,FJI,5183.741460627014
AFG,FRA,1201627.386423346
AFG,FRO,643.1972255868678
AFG,GBR,943879.3624668972
AFG,GEO,150.792981975503
AFG,GMB,3928.670062764745
AFG,GRC,28158.262331734208
AFG,GTM,78155.44406537738
AFG,HKG,21128.70307322187
AFG,HND,132145.8473587422
AFG,HRV,55570.937141478425
AFG,HUN,124729.99743652718
AFG,IDN,588673.4619313304
