reporterISO,partnerISO,primaryValue
ABW,AGO,26994.34751977502
ABW,ARE,459.18582294175695
ABW,ARG,3606799.9948192793
ABW,ATG,171186.5052061898
ABW,AUT,18851.608445261925
ABW,BEL,5234087.391493619
ABW,BGD,40194.378072809915
ABW,BGR,41317.35292551442
ABW,BHS,22407.174859979306
ABW,BIH,580.229704839669
ABW,BMU,8722.187851082455
ABW,BRA,216972037.62723985
ABW,BRB,1153.431055246556
ABW,BRN,12009.89586908381
ABW,BWA,79.65468357152926
ABW,CAN,90006685.90316878
ABW,CHE,15234132.472989714
ABW,CHL,246760.70580754802
ABW,CHN,105377.67986724105
ABW,COG,1529.8384815355473
ABW,COL,83454291.63257478
ABW,CRI,214583055.44262582
ABW,CUB,45428.159340421575
ABW,CYM,38755.127270630226
ABW,CZE,15783.34127121743
ABW,DEU,1639949.367649132
ABW,DMA,1928.1118993931937
ABW,DNK,100821.7443382577
ABW,DOM,10388727.115690885
ABW,ECU,32871795.638408367
ABW,ESP,13789632.01248975
ABW,FIN,20349.4288677148
ABW,FRA,138379314.20172757
ABW,FRO,11453.874940623722
ABW,GBR,53582303.09139426
ABW,GRC,4351722.786297518
ABW,GRD,172105.6577803436
ABW,GTM,1580568.3629030974
ABW,GUY,58056.550399590196
ABW,HKG,167655.147567852
ABW,HND,1609144.8710985188
ABW,HRV,10087.25046758278
ABW,HTI,59485.64913425587
ABW,HUN,1401766.2452048534
ABW,IDN,804.3561184183837
ABW,IND,2356.060591522586
ABW,IRL,2396.2783974435056
ABW,ISR,39827.341785764635
ABW,ITA,8564438.799708538
ABW,JAM,1464869.9350154512
ABW,JPN,1593.8745997008944
ABW,KHM,39334.57604719958
ABW,KNA,1342.415696661361
ABW,KOR,414612.78005732386
ABW,LBN,23857.358657943325
ABW,LBR,118606.60476627739
ABW,LCA,47895.11174632805
ABW,LKA,8865.097724549021
ABW,MEX,56781304.68624294
ABW,MLT,11510.10177608598
ABW,MNG,380498.70949714066
ABW,MWI,2988.72494414389
ABW,MYS,56.226835462255956
ABW,NGA,20720.369796111627
ABW,NIC,6945.576036129229
ABW,NLD,7057540.065028257
ABW,NZL,1258.856371738286
ABW,PAN,25922888.162278
ABW,PER,67363900.29846759
ABW,PHL,5175.992575608784
ABW,POL,697933.5565254692
ABW,PRY,55444.34533540622
ABW,QAT,18291415.017053578
ABW,ROU,6060348.469801347
ABW,RUS,23281.814522725508
ABW,SAU,52253102.26292307
ABW,SDN,35987151.15969799
ABW,SLV,312234.778434146
ABW,SUR,1395824.1619960712
ABW,SVN,141366.7592044364
ABW,SWE,5418269.324046023
ABW,TTO,396339.0585320907
ABW,TUR,8303827.396255917
ABW,TZA,101644.0618068932
ABW,UGA,4830.041351861848
ABW,URY,2345237.7066243724
ABW,USA,2397401401.190556
ABW,VCT,872.2968779352764
ABW,VEN,8265507.24603185
ABW,YEM,63218045.82278896
ABW,ZAF,13593.618401270685
ABW,ZMB,10765.096206211088
ABW,ZWE,8813.533030860512
AFG,AGO,137679.9968403071
AFG,AIA,12604.963211059352
AFG,AND,16617.89979049002
AFG,ARE,3490038.7235557423
AFG,ARG,207745.6621807108
AFG,ATG,34.36084389360086
AFG,AUS,86374.57133753916
AFG,AUT,197810.6927258383
AFG,AZE,3123.7130812364417
AFG,BEL,3400355.3591369037
AFG,BEN,1981.2150217742133
AFG,BFA,11608.716617132344
AFG,BGD,10360392.624975717
AFG,BGR,6456.714938915725
AFG,BHR,188585.58706867677
AFG,BIH,2649.689621158812
AFG,BLR,1024890.2619536766
AFG,BMU,645.0467512753253
AFG,BOL,2994.8599166354384
AFG,BRA,477121.40252594627
AFG,BRB,332.67544315168107
AFG,BRN,37142.51039244191
AFG,CAN,550096.8066015217
AFG,CHE,257514.56992244723
AFG,CHL,30868.228106753097
AFG,CHN,1855712.8203811063
AFG,CIV,1784.4210976563174
AFG,CMR,1291.6553590912688
AFG,COG,245.9924051473698
