reporterISO,partnerISO,primaryValue
ABW,AGO,343.9571763601618
ABW,ARG,954969.0080440076
ABW,AUT,357853.18331984396
ABW,BEL,25732124.96303008
ABW,BGD,70.57288678306108
ABW,BGR,4692.06921058643
ABW,BHS,3945593.0653093276
ABW,BLZ,30915.696645509335
ABW,BMU,1925.3379792272005
ABW,BRA,126878973.91858718
ABW,BRB,8212.49146584243
ABW,BWA,70.57288678306108
ABW,CAN,55028148.50544282
ABW,CHE,324350.307940772
ABW,CHL,12.33312584558349
ABW,CHN,99943.54081066008
ABW,CIV,590307.6042074828
ABW,COL,16317109.876129145
ABW,CRI,15558581.526206275
ABW,CZE,46236.888795092505
ABW,DEU,8059125.718749315
ABW,DMA,101.40570139701981
ABW,DNK,6252207.5745317675
ABW,DOM,29511387.356085416
ABW,ECU,55254436.01328393
ABW,ESP,99632.63367087145
ABW,FIN,4110.356774869742
ABW,FRA,65845696.25593472
ABW,FRO,1645.787126727308
ABW,GBR,26677508.39159744
ABW,GRC,18134513.134171408
ABW,GRD,2294.6465809366173
ABW,GTM,20741339.22237972
ABW,GUY,38042.897018018455
ABW,HKG,93122.63704439432
ABW,HND,4875.695750954007
ABW,IDN,75349.23235359234
ABW,IND,26167.467176037728
ABW,IRL,638.3858896717765
ABW,ITA,3562986.950349179
ABW,JAM,660779.4203390656
ABW,JPN,2867.451759098162
ABW,KNA,28212.025371772233
ABW,KOR,119793.70685912672
ABW,LBN,49084.470518106114
ABW,LCA,3646.4942083441856
ABW,LKA,13113.53864214569
ABW,LUX,52.75837167277382
ABW,MAR,1965466.309845874
ABW,MEX,27618494.375627186
ABW,MLT,5772.588069391161
ABW,MNE,1837.63575099194
ABW,MYS,68643.43776188536
ABW,NCL,729.7099458636899
ABW,NGA,10189.902643084315
ABW,NIC,4.111041948527831
ABW,NLD,26151651.99766174
ABW,NPL,37378.27856967312
ABW,NZL,587.1938249813918
ABW,PAN,22466937.432322092
ABW,PER,14020976.468354477
ABW,PHL,49443.50151494421
ABW,POL,8310.471298949009
ABW,PRY,1.3703473161759434
ABW,PSE,812.8173995478123
ABW,ROU,6675666.279500004
ABW,RUS,491.26951284907574
ABW,RWA,3738.9926521860616
ABW,SAU,1675620.9581477745
ABW,SDN,24072259.458040867
ABW,SLV,20635.210618957502
ABW,STP,31116.476508407148
ABW,SUR,1354143.644335821
ABW,SVK,17399.98504714404
ABW,SVN,76567.47111767274
ABW,SWE,451.52944067997333
ABW,SYC,44158.073286800915
ABW,SYR,4477.6098556048955
ABW,THA,103399.5567420558
ABW,TTO,179063.28380471052
ABW,TUR,11334301.612379905
ABW,URY,41.1104194852783
ABW,USA,897039132.6523944
ABW,VCT,9903.500054003543
ABW,VEN,11935102.986210924
ABW,YEM,26415476.05918754
ABW,ZAF,2570.086391487982
ABW,ZWE,2242.2170926197255
AFG,AGO,1561950.64827098
AFG,ALB,914.0216598893543
AFG,ARE,4782191.472182058
AFG,ARM,1951.3745782345434
AFG,ATG,733.1358141541298
AFG,AUS,111768.2678019423
AFG,AUT,27809.14326081651
AFG,AZE,15485.609846446248
AFG,BEL,1762562.6436225572
AFG,BEN,24238.70332852009
AFG,BFA,587.8584434297371
AFG,BGD,29341.191560301213
AFG,BGR,9657.522710749961
AFG,BHR,48244.447613290264
AFG,BIH,3452.5900631052896
AFG,BLR,1172263.6116227107
AFG,BOL,5743.125602093379
AFG,BRA,209125.96322697838
AFG,BRB,2349.460473583655
AFG,BRN,15619.218709773402
AFG,BWA,254.88460080872548
AFG,CAN,874083.5725330645
AFG,CHE,47673.18407585942
AFG,CHL,642.8778881742012
AFG,CHN,2459897.4489679323
AFG,CIV,12350.878009890892
AFG,CMR,466.6032611579087
AFG,COL,56836.525285713426
AFG,CRI,1646.472300385396
AFG,CZE,257177.8770423459
AFG,DEU,4032415.331867242
AFG,DNK,368621.37253035454
AFG,DOM,546838.49564462
AFG,DZA,825212.1910226237
AFG,EGY,607315.3197984612
AFG,ESP,340900.8468897805
AFG,EST,189.57384771978002
AFG,ETH,3238.1416709022833
AFG,FIN,3654459.352119458
AFG,FRA,2282379.2317622104
AFG,GAB,1414.8836039516616
AFG,GBR,1223362.4926955956
AFG,GEO,7455.37457365522
AFG,GRC,24244.86989144288
AFG,GRL,712.5189387822627
AFG,GTM,15423.259043560243
AFG,HKG,172470.54286658808
AFG,HND,136.34955795950637
AFG,HRV,57044.132904114085
AFG,HUN,6166.562922791745
AFG,IDN,704589.4240372105
AFG,IND,82578694.20939742
AFG,IRL,29040.83540967348
AFG,IRN,28281629.42300276
AFG,IRQ,4749043.45577742
AFG,ISR,753691.0238967689
AFG,ITA,206067.79886154068
AFG,JOR,940002.074656734
AFG,JPN,480412.9362366718
AFG,KAZ,825008.6944461716
AFG,KEN,29798.887563903976
AFG,KGZ,448572.23117166565
AFG,KHM,2733.157722112919
AFG,KNA,10651.02451497752
AFG,KOR,884524.9339086671
